,Generator,Time,Value,Zones,Type
9356,HERMISTON_4,117,0,PNW,Gas
9357,HERMISTON_4,118,0,PNW,Gas
9358,HERMISTON_4,119,0,PNW,Gas
9359,HERMISTON_4,120,0,PNW,Gas
9360,HERMISTON_3,97,0,PNW,Gas
9361,HERMISTON_3,98,0,PNW,Gas
9362,HERMISTON_3,99,0,PNW,Gas
9363,HERMISTON_3,100,0,PNW,Gas
9364,HERMISTON_3,101,0,PNW,Gas
9365,HERMISTON_3,102,0,PNW,Gas
9366,HERMISTON_3,103,0,PNW,Gas
9367,HERMISTON_3,104,0,PNW,Gas
9368,HERMISTON_3,105,0,PNW,Gas
9369,HERMISTON_3,106,0,PNW,Gas
9370,HERMISTON_3,107,0,PNW,Gas
9371,HERMISTON_3,108,0,PNW,Gas
9372,HERMISTON_3,109,0,PNW,Gas
9373,HERMISTON_3,110,0,PNW,Gas
9374,HERMISTON_3,111,0,PNW,Gas
9375,HERMISTON_3,112,0,PNW,Gas
9376,HERMISTON_3,113,0,PNW,Gas
9377,HERMISTON_3,114,0,PNW,Gas
9378,HERMISTON_3,115,0,PNW,Gas
9379,HERMISTON_3,116,0,PNW,Gas
9380,HERMISTON_3,117,0,PNW,Gas
9381,HERMISTON_3,118,0,PNW,Gas
9382,HERMISTON_3,119,0,PNW,Gas
9383,HERMISTON_3,120,0,PNW,Gas
9384,HERMISTON_2,97,0,PNW,Gas
9385,HERMISTON_2,98,0,PNW,Gas
9386,HERMISTON_2,99,0,PNW,Gas
9387,HERMISTON_2,100,0,PNW,Gas
9388,HERMISTON_2,101,0,PNW,Gas
9389,HERMISTON_2,102,0,PNW,Gas
9390,HERMISTON_2,103,0,PNW,Gas
9391,HERMISTON_2,104,0,PNW,Gas
9392,HERMISTON_2,105,0,PNW,Gas
9393,HERMISTON_2,106,0,PNW,Gas
9394,HERMISTON_2,107,0,PNW,Gas
9395,HERMISTON_2,108,0,PNW,Gas
9396,HERMISTON_2,109,0,PNW,Gas
9397,HERMISTON_2,110,0,PNW,Gas
9398,HERMISTON_2,111,0,PNW,Gas
9399,HERMISTON_2,112,0,PNW,Gas
9400,HERMISTON_2,113,0,PNW,Gas
9401,HERMISTON_2,114,0,PNW,Gas
9402,HERMISTON_2,115,0,PNW,Gas
9403,HERMISTON_2,116,0,PNW,Gas
9404,HERMISTON_2,117,0,PNW,Gas
9405,HERMISTON_2,118,0,PNW,Gas
9406,HERMISTON_2,119,0,PNW,Gas
9407,HERMISTON_2,120,0,PNW,Gas
9408,HERMISTON_1,97,0,PNW,Gas
9409,HERMISTON_1,98,0,PNW,Gas
9410,HERMISTON_1,99,0,PNW,Gas
9411,HERMISTON_1,100,0,PNW,Gas
9412,HERMISTON_1,101,0,PNW,Gas
9413,HERMISTON_1,102,0,PNW,Gas
9414,HERMISTON_1,103,0,PNW,Gas
9415,HERMISTON_1,104,0,PNW,Gas
9416,HERMISTON_1,105,0,PNW,Gas
9417,HERMISTON_1,106,0,PNW,Gas
9418,HERMISTON_1,107,0,PNW,Gas
9419,HERMISTON_1,108,0,PNW,Gas
9420,HERMISTON_1,109,0,PNW,Gas
9421,HERMISTON_1,110,0,PNW,Gas
9422,HERMISTON_1,111,0,PNW,Gas
9423,HERMISTON_1,112,0,PNW,Gas
9424,HERMISTON_1,113,0,PNW,Gas
9425,HERMISTON_1,114,0,PNW,Gas
9426,HERMISTON_1,115,0,PNW,Gas
9427,HERMISTON_1,116,0,PNW,Gas
9428,HERMISTON_1,117,0,PNW,Gas
9429,HERMISTON_1,118,0,PNW,Gas
9430,HERMISTON_1,119,0,PNW,Gas
9431,HERMISTON_1,120,0,PNW,Gas
9432,HERMISTON_PWR_STG1,97,0,PNW,Gas
9433,HERMISTON_PWR_STG1,98,0,PNW,Gas
9434,HERMISTON_PWR_STG1,99,0,PNW,Gas
9435,HERMISTON_PWR_STG1,100,0,PNW,Gas
9436,HERMISTON_PWR_STG1,101,0,PNW,Gas
9437,HERMISTON_PWR_STG1,102,0,PNW,Gas
9438,HERMISTON_PWR_STG1,103,0,PNW,Gas
9439,HERMISTON_PWR_STG1,104,0,PNW,Gas
9440,HERMISTON_PWR_STG1,105,0,PNW,Gas
9441,HERMISTON_PWR_STG1,106,0,PNW,Gas
9442,HERMISTON_PWR_STG1,107,0,PNW,Gas
9443,HERMISTON_PWR_STG1,108,0,PNW,Gas
9444,HERMISTON_PWR_STG1,109,0,PNW,Gas
9445,HERMISTON_PWR_STG1,110,0,PNW,Gas
9446,HERMISTON_PWR_STG1,111,0,PNW,Gas
9447,HERMISTON_PWR_STG1,112,0,PNW,Gas
9448,HERMISTON_PWR_STG1,113,0,PNW,Gas
9449,HERMISTON_PWR_STG1,114,0,PNW,Gas
9450,HERMISTON_PWR_STG1,115,0,PNW,Gas
9451,HERMISTON_PWR_STG1,116,0,PNW,Gas
9452,HERMISTON_PWR_STG1,117,0,PNW,Gas
9453,HERMISTON_PWR_STG1,118,0,PNW,Gas
9454,HERMISTON_PWR_STG1,119,0,PNW,Gas
9455,HERMISTON_PWR_STG1,120,0,PNW,Gas
9456,GRAND_COULEE_PS,97,0,PNW,PSH
9457,GRAND_COULEE_PS,98,0,PNW,PSH
9458,GRAND_COULEE_PS,99,0,PNW,PSH
9459,GRAND_COULEE_PS,100,0,PNW,PSH
9460,GRAND_COULEE_PS,101,0,PNW,PSH
9461,GRAND_COULEE_PS,102,0,PNW,PSH
9462,GRAND_COULEE_PS,103,0,PNW,PSH
9463,GRAND_COULEE_PS,104,0,PNW,PSH
9464,GRAND_COULEE_PS,105,0,PNW,PSH
9465,GRAND_COULEE_PS,106,0,PNW,PSH
9466,GRAND_COULEE_PS,107,0,PNW,PSH
9467,GRAND_COULEE_PS,108,0,PNW,PSH
9468,GRAND_COULEE_PS,109,0,PNW,PSH
9469,GRAND_COULEE_PS,110,0,PNW,PSH
9470,GRAND_COULEE_PS,111,0,PNW,PSH
9471,GRAND_COULEE_PS,112,0,PNW,PSH
9472,GRAND_COULEE_PS,113,0,PNW,PSH
9473,GRAND_COULEE_PS,114,0,PNW,PSH
9474,GRAND_COULEE_PS,115,0,PNW,PSH
9475,GRAND_COULEE_PS,116,0,PNW,PSH
9476,GRAND_COULEE_PS,117,0,PNW,PSH
9477,GRAND_COULEE_PS,118,0,PNW,PSH
9478,GRAND_COULEE_PS,119,0,PNW,PSH
9479,GRAND_COULEE_PS,120,0,PNW,PSH
9480,FREDERICKSON_PWR_FICT,97,0,PNW,Gas
9481,FREDERICKSON_PWR_FICT,98,0,PNW,Gas
9482,FREDERICKSON_PWR_FICT,99,0,PNW,Gas
9483,FREDERICKSON_PWR_FICT,100,0,PNW,Gas
9484,FREDERICKSON_PWR_FICT,101,0,PNW,Gas
9485,FREDERICKSON_PWR_FICT,102,0,PNW,Gas
9486,FREDERICKSON_PWR_FICT,103,0,PNW,Gas
9487,FREDERICKSON_PWR_FICT,104,0,PNW,Gas
9488,FREDERICKSON_PWR_FICT,105,0,PNW,Gas
9489,FREDERICKSON_PWR_FICT,106,0,PNW,Gas
9490,FREDERICKSON_PWR_FICT,107,0,PNW,Gas
9491,FREDERICKSON_PWR_FICT,108,0,PNW,Gas
9492,FREDERICKSON_PWR_FICT,109,0,PNW,Gas
9493,FREDERICKSON_PWR_FICT,110,0,PNW,Gas
9494,FREDERICKSON_PWR_FICT,111,0,PNW,Gas
9495,FREDERICKSON_PWR_FICT,112,0,PNW,Gas
9496,FREDERICKSON_PWR_FICT,113,0,PNW,Gas
9497,FREDERICKSON_PWR_FICT,114,0,PNW,Gas
9498,FREDERICKSON_PWR_FICT,115,0,PNW,Gas
9499,FREDERICKSON_PWR_FICT,116,0,PNW,Gas
9500,FREDERICKSON_PWR_FICT,117,0,PNW,Gas
9501,FREDERICKSON_PWR_FICT,118,0,PNW,Gas
9502,FREDERICKSON_PWR_FICT,119,0,PNW,Gas
9503,FREDERICKSON_PWR_FICT,120,0,PNW,Gas
9504,MARCH_POINT_GTG1,97,0,PNW,Gas
9505,MARCH_POINT_GTG1,98,0,PNW,Gas
9506,MARCH_POINT_GTG1,99,0,PNW,Gas
9507,MARCH_POINT_GTG1,100,0,PNW,Gas
9508,MARCH_POINT_GTG1,101,0,PNW,Gas
9509,MARCH_POINT_GTG1,102,0,PNW,Gas
9510,MARCH_POINT_GTG1,103,0,PNW,Gas
9511,MARCH_POINT_GTG1,104,0,PNW,Gas
9512,MARCH_POINT_GTG1,105,0,PNW,Gas
9513,MARCH_POINT_GTG1,106,0,PNW,Gas
9514,MARCH_POINT_GTG1,107,0,PNW,Gas
9515,MARCH_POINT_GTG1,108,0,PNW,Gas
9516,MARCH_POINT_GTG1,109,0,PNW,Gas
9517,MARCH_POINT_GTG1,110,0,PNW,Gas
9518,MARCH_POINT_GTG1,111,0,PNW,Gas
9519,MARCH_POINT_GTG1,112,0,PNW,Gas
9520,MARCH_POINT_GTG1,113,0,PNW,Gas
9521,MARCH_POINT_GTG1,114,0,PNW,Gas
9522,MARCH_POINT_GTG1,115,0,PNW,Gas
9523,MARCH_POINT_GTG1,116,0,PNW,Gas
9524,MARCH_POINT_GTG1,117,0,PNW,Gas
9525,MARCH_POINT_GTG1,118,0,PNW,Gas
9526,MARCH_POINT_GTG1,119,0,PNW,Gas
9527,MARCH_POINT_GTG1,120,0,PNW,Gas
9528,MARCH_POINT_GTG3,97,0,PNW,Gas
9529,MARCH_POINT_GTG3,98,0,PNW,Gas
9530,MARCH_POINT_GTG3,99,0,PNW,Gas
9531,MARCH_POINT_GTG3,100,0,PNW,Gas
9532,MARCH_POINT_GTG3,101,0,PNW,Gas
9533,MARCH_POINT_GTG3,102,0,PNW,Gas
9534,MARCH_POINT_GTG3,103,0,PNW,Gas
9535,MARCH_POINT_GTG3,104,0,PNW,Gas
9536,MARCH_POINT_GTG3,105,0,PNW,Gas
9537,MARCH_POINT_GTG3,106,0,PNW,Gas
9538,MARCH_POINT_GTG3,107,0,PNW,Gas
9539,MARCH_POINT_GTG3,108,0,PNW,Gas
9540,MARCH_POINT_GTG3,109,0,PNW,Gas
9541,MARCH_POINT_GTG3,110,0,PNW,Gas
9542,MARCH_POINT_GTG3,111,0,PNW,Gas
9543,MARCH_POINT_GTG3,112,0,PNW,Gas
9544,MARCH_POINT_GTG3,113,0,PNW,Gas
9545,MARCH_POINT_GTG3,114,0,PNW,Gas
9546,MARCH_POINT_GTG3,115,0,PNW,Gas
9547,MARCH_POINT_GTG3,116,0,PNW,Gas
9548,MARCH_POINT_GTG3,117,0,PNW,Gas
9549,MARCH_POINT_GTG3,118,0,PNW,Gas
9550,MARCH_POINT_GTG3,119,0,PNW,Gas
9551,MARCH_POINT_GTG3,120,0,PNW,Gas
9552,MARCH_POINT_GTG2,97,0,PNW,Gas
9553,MARCH_POINT_GTG2,98,0,PNW,Gas
9554,MARCH_POINT_GTG2,99,0,PNW,Gas
9555,MARCH_POINT_GTG2,100,0,PNW,Gas
9556,MARCH_POINT_GTG2,101,0,PNW,Gas
9557,MARCH_POINT_GTG2,102,0,PNW,Gas
9558,MARCH_POINT_GTG2,103,0,PNW,Gas
9559,MARCH_POINT_GTG2,104,0,PNW,Gas
9560,MARCH_POINT_GTG2,105,0,PNW,Gas
9561,MARCH_POINT_GTG2,106,0,PNW,Gas
9562,MARCH_POINT_GTG2,107,0,PNW,Gas
9563,MARCH_POINT_GTG2,108,0,PNW,Gas
9564,MARCH_POINT_GTG2,109,0,PNW,Gas
9565,MARCH_POINT_GTG2,110,0,PNW,Gas
9566,MARCH_POINT_GTG2,111,0,PNW,Gas
9567,MARCH_POINT_GTG2,112,0,PNW,Gas
9568,MARCH_POINT_GTG2,113,0,PNW,Gas
9569,MARCH_POINT_GTG2,114,0,PNW,Gas
9570,MARCH_POINT_GTG2,115,0,PNW,Gas
9571,MARCH_POINT_GTG2,116,0,PNW,Gas
9572,MARCH_POINT_GTG2,117,0,PNW,Gas
9573,MARCH_POINT_GTG2,118,0,PNW,Gas
9574,MARCH_POINT_GTG2,119,0,PNW,Gas
9575,MARCH_POINT_GTG2,120,0,PNW,Gas
9576,TRANSALTA_CENTRALIA_1,97,0,PNW,Coal
9577,TRANSALTA_CENTRALIA_1,98,0,PNW,Coal
9578,TRANSALTA_CENTRALIA_1,99,0,PNW,Coal
9579,TRANSALTA_CENTRALIA_1,100,0,PNW,Coal
9580,TRANSALTA_CENTRALIA_1,101,0,PNW,Coal
9581,TRANSALTA_CENTRALIA_1,102,0,PNW,Coal
9582,TRANSALTA_CENTRALIA_1,103,0,PNW,Coal
9583,TRANSALTA_CENTRALIA_1,104,0,PNW,Coal
9584,TRANSALTA_CENTRALIA_1,105,0,PNW,Coal
9585,TRANSALTA_CENTRALIA_1,106,0,PNW,Coal
9586,TRANSALTA_CENTRALIA_1,107,0,PNW,Coal
9587,TRANSALTA_CENTRALIA_1,108,0,PNW,Coal
9588,TRANSALTA_CENTRALIA_1,109,0,PNW,Coal
9589,TRANSALTA_CENTRALIA_1,110,0,PNW,Coal
9590,TRANSALTA_CENTRALIA_1,111,0,PNW,Coal
9591,TRANSALTA_CENTRALIA_1,112,0,PNW,Coal
9592,TRANSALTA_CENTRALIA_1,113,0,PNW,Coal
9593,TRANSALTA_CENTRALIA_1,114,0,PNW,Coal
9594,TRANSALTA_CENTRALIA_1,115,0,PNW,Coal
9595,TRANSALTA_CENTRALIA_1,116,0,PNW,Coal
9596,TRANSALTA_CENTRALIA_1,117,0,PNW,Coal
9597,TRANSALTA_CENTRALIA_1,118,0,PNW,Coal
9598,TRANSALTA_CENTRALIA_1,119,0,PNW,Coal
9599,TRANSALTA_CENTRALIA_1,120,0,PNW,Coal
9600,TRANSALTA_CENTRALIA_2,97,0,PNW,Coal
9601,TRANSALTA_CENTRALIA_2,98,0,PNW,Coal
9602,TRANSALTA_CENTRALIA_2,99,0,PNW,Coal
9603,TRANSALTA_CENTRALIA_2,100,0,PNW,Coal
9604,TRANSALTA_CENTRALIA_2,101,0,PNW,Coal
9605,TRANSALTA_CENTRALIA_2,102,0,PNW,Coal
9606,TRANSALTA_CENTRALIA_2,103,0,PNW,Coal
9607,TRANSALTA_CENTRALIA_2,104,0,PNW,Coal
9608,TRANSALTA_CENTRALIA_2,105,0,PNW,Coal
9609,TRANSALTA_CENTRALIA_2,106,0,PNW,Coal
9610,TRANSALTA_CENTRALIA_2,107,0,PNW,Coal
9611,TRANSALTA_CENTRALIA_2,108,0,PNW,Coal
9612,TRANSALTA_CENTRALIA_2,109,0,PNW,Coal
9613,TRANSALTA_CENTRALIA_2,110,0,PNW,Coal
9614,TRANSALTA_CENTRALIA_2,111,0,PNW,Coal
9615,TRANSALTA_CENTRALIA_2,112,0,PNW,Coal
9616,TRANSALTA_CENTRALIA_2,113,0,PNW,Coal
9617,TRANSALTA_CENTRALIA_2,114,0,PNW,Coal
9618,TRANSALTA_CENTRALIA_2,115,0,PNW,Coal
9619,TRANSALTA_CENTRALIA_2,116,0,PNW,Coal
9620,TRANSALTA_CENTRALIA_2,117,0,PNW,Coal
9621,TRANSALTA_CENTRALIA_2,118,0,PNW,Coal
9622,TRANSALTA_CENTRALIA_2,119,0,PNW,Coal
9623,TRANSALTA_CENTRALIA_2,120,0,PNW,Coal
9624,RIVER_ROAD,97,0,PNW,Gas
9625,RIVER_ROAD,98,0,PNW,Gas
9626,RIVER_ROAD,99,0,PNW,Gas
9627,RIVER_ROAD,100,0,PNW,Gas
9628,RIVER_ROAD,101,0,PNW,Gas
9629,RIVER_ROAD,102,0,PNW,Gas
9630,RIVER_ROAD,103,0,PNW,Gas
9631,RIVER_ROAD,104,0,PNW,Gas
9632,RIVER_ROAD,105,0,PNW,Gas
9633,RIVER_ROAD,106,0,PNW,Gas
9634,RIVER_ROAD,107,0,PNW,Gas
9635,RIVER_ROAD,108,0,PNW,Gas
9636,RIVER_ROAD,109,0,PNW,Gas
9637,RIVER_ROAD,110,0,PNW,Gas
9638,RIVER_ROAD,111,0,PNW,Gas
9639,RIVER_ROAD,112,0,PNW,Gas
9640,RIVER_ROAD,113,0,PNW,Gas
9641,RIVER_ROAD,114,0,PNW,Gas
9642,RIVER_ROAD,115,0,PNW,Gas
9643,RIVER_ROAD,116,0,PNW,Gas
9644,RIVER_ROAD,117,0,PNW,Gas
9645,RIVER_ROAD,118,0,PNW,Gas
9646,RIVER_ROAD,119,0,PNW,Gas
9647,RIVER_ROAD,120,0,PNW,Gas
9648,KLAMATH_EXPANSION_GT1,97,0,PNW,Gas
9649,KLAMATH_EXPANSION_GT1,98,0,PNW,Gas
9650,KLAMATH_EXPANSION_GT1,99,0,PNW,Gas
9651,KLAMATH_EXPANSION_GT1,100,0,PNW,Gas
9652,KLAMATH_EXPANSION_GT1,101,0,PNW,Gas
9653,KLAMATH_EXPANSION_GT1,102,0,PNW,Gas
9654,KLAMATH_EXPANSION_GT1,103,0,PNW,Gas
9655,KLAMATH_EXPANSION_GT1,104,0,PNW,Gas
9656,KLAMATH_EXPANSION_GT1,105,0,PNW,Gas
9657,KLAMATH_EXPANSION_GT1,106,0,PNW,Gas
9658,KLAMATH_EXPANSION_GT1,107,0,PNW,Gas
9659,KLAMATH_EXPANSION_GT1,108,0,PNW,Gas
9660,KLAMATH_EXPANSION_GT1,109,0,PNW,Gas
9661,KLAMATH_EXPANSION_GT1,110,0,PNW,Gas
9662,KLAMATH_EXPANSION_GT1,111,0,PNW,Gas
9663,KLAMATH_EXPANSION_GT1,112,0,PNW,Gas
9664,KLAMATH_EXPANSION_GT1,113,0,PNW,Gas
9665,KLAMATH_EXPANSION_GT1,114,0,PNW,Gas
9666,KLAMATH_EXPANSION_GT1,115,0,PNW,Gas
9667,KLAMATH_EXPANSION_GT1,116,0,PNW,Gas
9668,KLAMATH_EXPANSION_GT1,117,0,PNW,Gas
9669,KLAMATH_EXPANSION_GT1,118,0,PNW,Gas
9670,KLAMATH_EXPANSION_GT1,119,0,PNW,Gas
9671,KLAMATH_EXPANSION_GT1,120,0,PNW,Gas
9672,KLAMATH_EXPANSION_GT3,97,0,PNW,Gas
9673,KLAMATH_EXPANSION_GT3,98,0,PNW,Gas
9674,KLAMATH_EXPANSION_GT3,99,0,PNW,Gas
9675,KLAMATH_EXPANSION_GT3,100,0,PNW,Gas
9676,KLAMATH_EXPANSION_GT3,101,0,PNW,Gas
9677,KLAMATH_EXPANSION_GT3,102,0,PNW,Gas
9678,KLAMATH_EXPANSION_GT3,103,0,PNW,Gas
9679,KLAMATH_EXPANSION_GT3,104,0,PNW,Gas
9680,KLAMATH_EXPANSION_GT3,105,0,PNW,Gas
9681,KLAMATH_EXPANSION_GT3,106,0,PNW,Gas
9682,KLAMATH_EXPANSION_GT3,107,0,PNW,Gas
9683,KLAMATH_EXPANSION_GT3,108,0,PNW,Gas
9684,KLAMATH_EXPANSION_GT3,109,0,PNW,Gas
9685,KLAMATH_EXPANSION_GT3,110,0,PNW,Gas
9686,KLAMATH_EXPANSION_GT3,111,0,PNW,Gas
9687,KLAMATH_EXPANSION_GT3,112,0,PNW,Gas
9688,KLAMATH_EXPANSION_GT3,113,0,PNW,Gas
9689,KLAMATH_EXPANSION_GT3,114,0,PNW,Gas
9690,KLAMATH_EXPANSION_GT3,115,0,PNW,Gas
9691,KLAMATH_EXPANSION_GT3,116,0,PNW,Gas
9692,KLAMATH_EXPANSION_GT3,117,0,PNW,Gas
9693,KLAMATH_EXPANSION_GT3,118,0,PNW,Gas
9694,KLAMATH_EXPANSION_GT3,119,0,PNW,Gas
9695,KLAMATH_EXPANSION_GT3,120,0,PNW,Gas
9696,KLAMATH_EXPANSION_GT2,97,0,PNW,Gas
9697,KLAMATH_EXPANSION_GT2,98,0,PNW,Gas
9698,KLAMATH_EXPANSION_GT2,99,0,PNW,Gas
9699,KLAMATH_EXPANSION_GT2,100,0,PNW,Gas
9700,KLAMATH_EXPANSION_GT2,101,0,PNW,Gas
9701,KLAMATH_EXPANSION_GT2,102,0,PNW,Gas
9702,KLAMATH_EXPANSION_GT2,103,0,PNW,Gas
9703,KLAMATH_EXPANSION_GT2,104,0,PNW,Gas
9704,KLAMATH_EXPANSION_GT2,105,0,PNW,Gas
9705,KLAMATH_EXPANSION_GT2,106,0,PNW,Gas
9706,KLAMATH_EXPANSION_GT2,107,0,PNW,Gas
9707,KLAMATH_EXPANSION_GT2,108,0,PNW,Gas
9708,KLAMATH_EXPANSION_GT2,109,0,PNW,Gas
9709,KLAMATH_EXPANSION_GT2,110,0,PNW,Gas
9710,KLAMATH_EXPANSION_GT2,111,0,PNW,Gas
9711,KLAMATH_EXPANSION_GT2,112,0,PNW,Gas
9712,KLAMATH_EXPANSION_GT2,113,0,PNW,Gas
9713,KLAMATH_EXPANSION_GT2,114,0,PNW,Gas
9714,KLAMATH_EXPANSION_GT2,115,0,PNW,Gas
9715,KLAMATH_EXPANSION_GT2,116,0,PNW,Gas
9716,KLAMATH_EXPANSION_GT2,117,0,PNW,Gas
9717,KLAMATH_EXPANSION_GT2,118,0,PNW,Gas
9718,KLAMATH_EXPANSION_GT2,119,0,PNW,Gas
9719,KLAMATH_EXPANSION_GT2,120,0,PNW,Gas
9720,KLAMATH_EXPANSION_GT4,97,0,PNW,Gas
9721,KLAMATH_EXPANSION_GT4,98,0,PNW,Gas
9722,KLAMATH_EXPANSION_GT4,99,0,PNW,Gas
9723,KLAMATH_EXPANSION_GT4,100,0,PNW,Gas
9724,KLAMATH_EXPANSION_GT4,101,0,PNW,Gas
9725,KLAMATH_EXPANSION_GT4,102,0,PNW,Gas
9726,KLAMATH_EXPANSION_GT4,103,0,PNW,Gas
9727,KLAMATH_EXPANSION_GT4,104,0,PNW,Gas
9728,KLAMATH_EXPANSION_GT4,105,0,PNW,Gas
9729,KLAMATH_EXPANSION_GT4,106,0,PNW,Gas
9730,KLAMATH_EXPANSION_GT4,107,0,PNW,Gas
9731,KLAMATH_EXPANSION_GT4,108,0,PNW,Gas
9732,KLAMATH_EXPANSION_GT4,109,0,PNW,Gas
9733,KLAMATH_EXPANSION_GT4,110,0,PNW,Gas
9734,KLAMATH_EXPANSION_GT4,111,0,PNW,Gas
9735,KLAMATH_EXPANSION_GT4,112,0,PNW,Gas
9736,KLAMATH_EXPANSION_GT4,113,0,PNW,Gas
9737,KLAMATH_EXPANSION_GT4,114,0,PNW,Gas
9738,KLAMATH_EXPANSION_GT4,115,0,PNW,Gas
9739,KLAMATH_EXPANSION_GT4,116,0,PNW,Gas
9740,KLAMATH_EXPANSION_GT4,117,0,PNW,Gas
9741,KLAMATH_EXPANSION_GT4,118,0,PNW,Gas
9742,KLAMATH_EXPANSION_GT4,119,0,PNW,Gas
9743,KLAMATH_EXPANSION_GT4,120,0,PNW,Gas
9744,BIOTECH_LS_BLS1,97,0,PNW,Gas
9745,BIOTECH_LS_BLS1,98,0,PNW,Gas
9746,BIOTECH_LS_BLS1,99,0,PNW,Gas
9747,BIOTECH_LS_BLS1,100,0,PNW,Gas
9748,BIOTECH_LS_BLS1,101,0,PNW,Gas
9749,BIOTECH_LS_BLS1,102,0,PNW,Gas
9750,BIOTECH_LS_BLS1,103,0,PNW,Gas
9751,BIOTECH_LS_BLS1,104,0,PNW,Gas
9752,BIOTECH_LS_BLS1,105,0,PNW,Gas
9753,BIOTECH_LS_BLS1,106,0,PNW,Gas
9754,BIOTECH_LS_BLS1,107,0,PNW,Gas
9755,BIOTECH_LS_BLS1,108,0,PNW,Gas
9756,BIOTECH_LS_BLS1,109,0,PNW,Gas
9757,BIOTECH_LS_BLS1,110,0,PNW,Gas
9758,BIOTECH_LS_BLS1,111,0,PNW,Gas
9759,BIOTECH_LS_BLS1,112,0,PNW,Gas
9760,BIOTECH_LS_BLS1,113,0,PNW,Gas
9761,BIOTECH_LS_BLS1,114,0,PNW,Gas
9762,BIOTECH_LS_BLS1,115,0,PNW,Gas
9763,BIOTECH_LS_BLS1,116,0,PNW,Gas
9764,BIOTECH_LS_BLS1,117,0,PNW,Gas
9765,BIOTECH_LS_BLS1,118,0,PNW,Gas
9766,BIOTECH_LS_BLS1,119,0,PNW,Gas
9767,BIOTECH_LS_BLS1,120,0,PNW,Gas
9768,MARCH_POINT_STG1,97,0,PNW,Gas
9769,MARCH_POINT_STG1,98,0,PNW,Gas
9770,MARCH_POINT_STG1,99,0,PNW,Gas
9771,MARCH_POINT_STG1,100,0,PNW,Gas
9772,MARCH_POINT_STG1,101,0,PNW,Gas
9773,MARCH_POINT_STG1,102,0,PNW,Gas
9774,MARCH_POINT_STG1,103,0,PNW,Gas
9775,MARCH_POINT_STG1,104,0,PNW,Gas
9776,MARCH_POINT_STG1,105,0,PNW,Gas
9777,MARCH_POINT_STG1,106,0,PNW,Gas
9778,MARCH_POINT_STG1,107,0,PNW,Gas
9779,MARCH_POINT_STG1,108,0,PNW,Gas
9780,MARCH_POINT_STG1,109,0,PNW,Gas
9781,MARCH_POINT_STG1,110,0,PNW,Gas
9782,MARCH_POINT_STG1,111,0,PNW,Gas
9783,MARCH_POINT_STG1,112,0,PNW,Gas
9784,MARCH_POINT_STG1,113,0,PNW,Gas
9785,MARCH_POINT_STG1,114,0,PNW,Gas
9786,MARCH_POINT_STG1,115,0,PNW,Gas
9787,MARCH_POINT_STG1,116,0,PNW,Gas
9788,MARCH_POINT_STG1,117,0,PNW,Gas
9789,MARCH_POINT_STG1,118,0,PNW,Gas
9790,MARCH_POINT_STG1,119,0,PNW,Gas
9791,MARCH_POINT_STG1,120,0,PNW,Gas
9792,FREDERICKSON_1,97,0,PNW,Gas
9793,FREDERICKSON_1,98,0,PNW,Gas
9794,FREDERICKSON_1,99,0,PNW,Gas
9795,FREDERICKSON_1,100,0,PNW,Gas
9796,FREDERICKSON_1,101,0,PNW,Gas
9797,FREDERICKSON_1,102,0,PNW,Gas
9798,FREDERICKSON_1,103,0,PNW,Gas
9799,FREDERICKSON_1,104,0,PNW,Gas
9800,FREDERICKSON_1,105,0,PNW,Gas
9801,FREDERICKSON_1,106,0,PNW,Gas
9802,FREDERICKSON_1,107,0,PNW,Gas
9803,FREDERICKSON_1,108,0,PNW,Gas
9804,FREDERICKSON_1,109,0,PNW,Gas
9805,FREDERICKSON_1,110,0,PNW,Gas
9806,FREDERICKSON_1,111,0,PNW,Gas
9807,FREDERICKSON_1,112,0,PNW,Gas
9808,FREDERICKSON_1,113,0,PNW,Gas
9809,FREDERICKSON_1,114,0,PNW,Gas
9810,FREDERICKSON_1,115,0,PNW,Gas
9811,FREDERICKSON_1,116,0,PNW,Gas
9812,FREDERICKSON_1,117,0,PNW,Gas
9813,FREDERICKSON_1,118,0,PNW,Gas
9814,FREDERICKSON_1,119,0,PNW,Gas
9815,FREDERICKSON_1,120,0,PNW,Gas
9816,FREDERICKSON_2,97,0,PNW,Gas
9817,FREDERICKSON_2,98,0,PNW,Gas
9818,FREDERICKSON_2,99,0,PNW,Gas
9819,FREDERICKSON_2,100,0,PNW,Gas
9820,FREDERICKSON_2,101,0,PNW,Gas
9821,FREDERICKSON_2,102,0,PNW,Gas
9822,FREDERICKSON_2,103,0,PNW,Gas
9823,FREDERICKSON_2,104,0,PNW,Gas
9824,FREDERICKSON_2,105,0,PNW,Gas
9825,FREDERICKSON_2,106,0,PNW,Gas
9826,FREDERICKSON_2,107,0,PNW,Gas
9827,FREDERICKSON_2,108,0,PNW,Gas
9828,FREDERICKSON_2,109,0,PNW,Gas
9829,FREDERICKSON_2,110,0,PNW,Gas
9830,FREDERICKSON_2,111,0,PNW,Gas
9831,FREDERICKSON_2,112,0,PNW,Gas
9832,FREDERICKSON_2,113,0,PNW,Gas
9833,FREDERICKSON_2,114,0,PNW,Gas
9834,FREDERICKSON_2,115,0,PNW,Gas
9835,FREDERICKSON_2,116,0,PNW,Gas
