Year,Month,Day,Hour,reserves
2011,3,30,14,741.8840744
2011,3,30,15,736.1423296
2011,3,30,16,744.5886448
2011,3,30,17,756.504772
2011,3,30,18,779.925602
2011,3,30,19,770.653514
2011,3,30,20,732.6544592
2011,3,30,21,681.3247956
2011,3,30,22,631.3986616
2011,3,30,23,589.7550152
2011,3,31,0,558.246928
2011,3,31,1,542.4289896
2011,3,31,2,535.7557536
2011,3,31,3,541.7176476
2011,3,31,4,568.3849712
2011,3,31,5,618.6282892
2011,3,31,6,649.2979444
2011,3,31,7,667.2643904
2011,3,31,8,691.1503244
2011,3,31,9,705.0532036
2011,3,31,10,705.889416
2011,3,31,11,698.526138
2011,3,31,12,699.3805608
2011,3,31,13,688.7391412
2011,3,31,14,677.1815668
2011,3,31,15,671.6949744
2011,3,31,16,673.7528304
2011,3,31,17,683.7685092
2011,3,31,18,710.38121
2011,3,31,19,738.9676972
2011,3,31,20,719.368984
2011,3,31,21,665.076136
2011,3,31,22,636.139092
2011,3,31,23,591.9833936
2011,4,1,0,554.123008
2011,4,1,1,542.0156764
2011,4,1,2,540.6379212
2011,4,1,3,547.0400864
2011,4,1,4,558.9911284
2011,4,1,5,637.533178
2011,4,1,6,709.5157412
2011,4,1,7,731.806434
2011,4,1,8,731.7775296
2011,4,1,9,724.16411
2011,4,1,10,722.7812232
2011,4,1,11,727.3435864
2011,4,1,12,722.9871752
2011,4,1,13,714.5030364
2011,4,1,14,707.1235516
2011,4,1,15,709.1466984
2011,4,1,16,717.9057156
2011,4,1,17,732.062342
2011,4,1,18,759.0998016
2011,4,1,19,766.0293048
2011,4,1,20,743.9073304
2011,4,1,21,698.825534
2011,4,1,22,643.217064
2011,4,1,23,598.0209004
2011,4,2,0,571.4572388
2011,4,2,1,562.2015884
2011,4,2,2,557.821158
2011,4,2,3,562.2153724
2011,4,2,4,578.3326828
2011,4,2,5,622.2514616
2011,4,2,6,696.0307076
2011,4,2,7,757.0593184
2011,4,2,8,773.652282
2011,4,2,9,772.8173604
2011,4,2,10,772.7299604
2011,4,2,11,759.8581252
2011,4,2,12,740.910728
2011,4,2,13,728.2369288
2011,4,2,14,717.7726256
2011,4,2,15,719.9861756
2011,4,2,16,728.9225648
2011,4,2,17,746.6186612
2011,4,2,18,784.1054408
2011,4,2,19,813.7290272
2011,4,2,20,799.1219832
2011,4,2,21,748.4311632
2011,4,2,22,686.2907704
2011,4,2,23,642.7373848
2011,4,3,0,613.424246
2011,4,3,1,611.2128952
2011,4,3,2,614.8156584
2011,4,3,3,619.0612032
2011,4,3,4,632.6508696
2011,4,3,5,680.207414
2011,4,3,6,757.6207832
2011,4,3,7,804.0957524
2011,4,3,8,786.6093924
2011,4,3,9,764.1149788
2011,4,3,10,734.9962752
2011,4,3,11,717.6884668
2011,4,3,12,701.0760296
2011,4,3,13,690.6595844
2011,4,3,14,678.8384504
2011,4,3,15,678.0422576
2011,4,3,16,694.5438316
2011,4,3,17,719.0482352
2011,4,3,18,759.866616
2011,4,3,19,775.2533464
2011,4,3,20,753.7420788
2011,4,3,21,691.936812
2011,4,3,22,632.5287048
2011,4,3,23,592.5219652
2011,4,4,0,572.2716336
2011,4,4,1,569.7583332
2011,4,4,2,573.7422124
2011,4,4,3,593.5097376
2011,4,4,4,642.7105572
2011,4,4,5,723.4890528
2011,4,4,6,799.9666248
2011,4,4,7,817.2857372
2011,4,4,8,811.4630348
2011,4,4,9,802.4189204
2011,4,4,10,792.3404984
2011,4,4,11,780.6775836
2011,4,4,12,772.6546516
2011,4,4,13,767.0193128
2011,4,4,14,767.9486444
2011,4,4,15,771.971184
2011,4,4,16,806.2362472
2011,4,4,17,818.218578
2011,4,4,18,839.9716732
2011,4,4,19,837.4390776
2011,4,4,20,799.4230632
2011,4,4,21,739.3340188
2011,4,4,22,677.2597568
2011,4,4,23,634.5684908
2011,4,5,0,604.358774
2011,4,5,1,593.4064764
2011,4,5,2,593.0274
2011,4,5,3,606.8803164
2011,4,5,4,648.0673888
2011,4,5,5,709.6266748
2011,4,5,6,783.3354296
2011,4,5,7,798.8330532
2011,4,5,8,786.851288
2011,4,5,9,774.559166
2011,4,5,10,774.8675588
2011,4,5,11,766.232044
2011,4,5,12,742.7598548
2011,4,5,13,733.3862056
2011,4,5,14,726.5187936
2011,4,5,15,716.6124396
2011,4,5,16,740.5303044
2011,4,5,17,761.243726
2011,4,5,18,793.7389688
2011,4,5,19,816.0838684
2011,4,5,20,794.2713428
2011,4,5,21,744.8245284
2011,4,5,22,698.9020796
2011,4,5,23,659.8718072
2011,4,6,0,633.7600864
2011,4,6,1,625.2303412
2011,4,6,2,628.981884
2011,4,6,3,642.9526592
2011,4,6,4,675.7105436
2011,4,6,5,732.3704852
2011,4,6,6,755.1479112
2011,4,6,7,787.5333864
2011,4,6,8,807.6522152
2011,4,6,9,806.010846
2011,4,6,10,788.8806924
2011,4,6,11,780.1042236
2011,4,6,12,763.5140984
2011,4,6,13,743.2464624
2011,4,6,14,726.4619268
2011,4,6,15,733.686672
2011,4,6,16,757.4270704
2011,4,6,17,784.187642
2011,4,6,18,809.711064
2011,4,6,19,825.9193672
2011,4,6,20,804.5798776
2011,4,6,21,761.5334956
2011,4,6,22,711.9277056
2011,4,6,23,676.4161544
2011,4,7,0,658.9574276
2011,4,7,1,649.960258
2011,4,7,2,656.1091308
2011,4,7,3,666.2289728
2011,4,7,4,694.9760684
2011,4,7,5,739.7703512
2011,4,7,6,765.448886
2011,4,7,7,767.404716
2011,4,7,8,776.8451988
2011,4,7,9,786.9525832
2011,4,7,10,790.3702336
2011,4,7,11,785.6287136
2011,4,7,12,774.8127724
2011,4,7,13,755.0057232
2011,4,7,14,732.4929692
2011,4,7,15,720.4386428
2011,4,7,16,718.3697396
2011,4,7,17,732.558868
2011,4,7,18,751.066026
2011,4,7,19,789.3304584
2011,4,7,20,807.2509864
2011,4,7,21,767.0337324
2011,4,7,22,721.2799208
2011,4,7,23,680.7062376
2011,4,8,0,651.9195548
2011,4,8,1,647.5091856
2011,4,8,2,652.8685516
2011,4,8,3,675.0851892
2011,4,8,4,717.1433264
2011,4,8,5,794.0171108
2011,4,8,6,869.061168
2011,4,8,7,894.6973136
2011,4,8,8,868.930644
2011,4,8,9,835.4427776
2011,4,8,10,808.5660284
2011,4,8,11,779.684006
2011,4,8,12,753.321944
2011,4,8,13,733.917144
2011,4,8,14,718.2359152
2011,4,8,15,702.1063616
2011,4,8,16,682.9531764
2011,4,8,17,698.7021912
2011,4,8,18,714.1030504
2011,4,8,19,746.086322
2011,4,8,20,764.9592044
2011,4,8,21,735.3861092
2011,4,8,22,685.3115292
2011,4,8,23,639.1865924
2011,4,9,0,614.1853568
2011,4,9,1,602.1125852
2011,4,9,2,597.4212536
2011,4,9,3,604.4433188
2011,4,9,4,622.7964444
2011,4,9,5,657.8713752
2011,4,9,6,733.7489224
2011,4,9,7,791.0558588
2011,4,9,8,807.3320872
2011,4,9,9,795.0839564
2011,4,9,10,776.0392088
2011,4,9,11,750.3977924
2011,4,9,12,725.5862896
2011,4,9,13,703.5815472
2011,4,9,14,693.1433752
2011,4,9,15,696.2646384
2011,4,9,16,705.4137724
2011,4,9,17,719.0346928
2011,4,9,18,727.5194336
2011,4,9,19,743.6249536
2011,4,9,20,747.1311504
2011,4,9,21,709.8903356
2011,4,9,22,662.2395452
2011,4,9,23,615.6898712
2011,4,10,0,588.08043
2011,4,10,1,574.0155028
2011,4,10,2,568.9124176
2011,4,10,3,570.4324352
2011,4,10,4,580.029962
2011,4,10,5,606.6573212
2011,4,10,6,667.631956
2011,4,10,7,734.5104636
2011,4,10,8,754.99651
2011,4,10,9,754.9512212
2011,4,10,10,746.9970224
2011,4,10,11,733.7585308
2011,4,10,12,720.2354168
2011,4,10,13,707.0618824
2011,4,10,14,698.59479
2011,4,10,15,703.8084736
2011,4,10,16,706.2823208
2011,4,10,17,715.4344452
2011,4,10,18,719.146348
2011,4,10,19,740.569464
2011,4,10,20,735.7270508
2011,4,10,21,689.9919516
2011,4,10,22,637.034468
2011,4,10,23,596.1029272
2011,4,11,0,570.5264596
2011,4,11,1,561.1358012
2011,4,11,2,561.531712
2011,4,11,3,576.7033284
2011,4,11,4,621.7123604
2011,4,11,5,704.894206
2011,4,11,6,774.6368196
2011,4,11,7,799.6923428
2011,4,11,8,795.6400256
2011,4,11,9,795.6147904
2011,4,11,10,784.6737184
2011,4,11,11,780.2524184
2011,4,11,12,766.1651904
2011,4,11,13,754.6462864
2011,4,11,14,748.8880512
2011,4,11,15,741.8182928
2011,4,11,16,735.8634608
2011,4,11,17,743.9811468
2011,4,11,18,756.3815892
2011,4,11,19,786.1627104
2011,4,11,20,792.1855368
2011,4,11,21,753.6153888
2011,4,11,22,706.6915816
2011,4,11,23,665.0249276
2011,4,12,0,645.51744
2011,4,12,1,640.7907212
2011,4,12,2,648.8615896
2011,4,12,3,672.3050184
2011,4,12,4,721.4649704
2011,4,12,5,806.669214
2011,4,12,6,878.9010628
2011,4,12,7,887.2582828
2011,4,12,8,851.9176572
2011,4,12,9,814.4007392
2011,4,12,10,780.382102
2011,4,12,11,751.6462568
2011,4,12,12,731.4188944
2011,4,12,13,710.2614428
2011,4,12,14,686.463946
2011,4,12,15,682.9814212
2011,4,12,16,688.6750296
2011,4,12,17,699.730242
2011,4,12,18,716.341762
2011,4,12,19,741.3412916
2011,4,12,20,744.503004
2011,4,12,21,704.4074272
2011,4,12,22,659.634584
2011,4,12,23,619.268378
2011,4,13,0,597.211724
2011,4,13,1,590.049362
2011,4,13,2,589.78635
2011,4,13,3,601.2025828
2011,4,13,4,635.3548912
2011,4,13,5,695.4378016
2011,4,13,6,737.2060256
2011,4,13,7,753.2260096
2011,4,13,8,769.662062
2011,4,13,9,774.296568
2011,4,13,10,766.8879412
2011,4,13,11,749.1283204
2011,4,13,12,732.4961796
2011,4,13,13,717.5368656
2011,4,13,14,705.6258676
2011,4,13,15,705.7824176
2011,4,13,16,717.3964328
2011,4,13,17,724.6376856
2011,4,13,18,733.8795032
2011,4,13,19,756.0451772
2011,4,13,20,761.1445412
2011,4,13,21,731.898822
2011,4,13,22,689.567626
2011,4,13,23,651.0561956
2011,4,14,0,621.6675204
2011,4,14,1,609.7118392
2011,4,14,2,611.155208
2011,4,14,3,623.7868992
2011,4,14,4,658.5824304
2011,4,14,5,710.4512548
2011,4,14,6,746.2849252
2011,4,14,7,753.2294972
2011,4,14,8,760.8974684
2011,4,14,9,766.4214556
2011,4,14,10,762.970878
2011,4,14,11,761.9044364
2011,4,14,12,759.0154924
2011,4,14,13,743.9622952
2011,4,14,14,742.8269368
2011,4,14,15,749.5238056
2011,4,14,16,759.1533936
2011,4,14,17,769.825844
2011,4,14,18,781.3590632
2011,4,14,19,788.7466948
2011,4,14,20,777.526936
2011,4,14,21,730.9996188
2011,4,14,22,678.831934
2011,4,14,23,638.7637428
2011,4,15,0,613.0873028
2011,4,15,1,601.9409824
2011,4,15,2,598.9065772
2011,4,15,3,607.1404264
2011,4,15,4,644.7979548
2011,4,15,5,716.9645688
2011,4,15,6,790.7987188
2011,4,15,7,825.0167876
2011,4,15,8,819.8951444
2011,4,15,9,813.3564832
2011,4,15,10,804.918836
2011,4,15,11,795.149034
2011,4,15,12,790.1207684
2011,4,15,13,780.552792
2011,4,15,14,768.6276872
2011,4,15,15,767.5055052
2011,4,15,16,769.83413
2011,4,15,17,771.9875076
2011,4,15,18,772.17886
2011,4,15,19,775.7680916
2011,4,15,20,774.4493984
2011,4,15,21,736.473928
2011,4,15,22,685.7698204
2011,4,15,23,631.798558
2011,4,16,0,597.3648636
2011,4,16,1,582.2878508
2011,4,16,2,576.3045536
2011,4,16,3,571.1395328
2011,4,16,4,584.5303272
2011,4,16,5,616.056338
2011,4,16,6,696.7441532
2011,4,16,7,763.092126
2011,4,16,8,784.7846328
2011,4,16,9,783.8677672
2011,4,16,10,774.3924576
2011,4,16,11,758.058858
2011,4,16,12,745.9217516
2011,4,16,13,734.9264132
2011,4,16,14,724.5275496
2011,4,16,15,726.7007556
2011,4,16,16,724.0341096
2011,4,16,17,728.0099332
2011,4,16,18,737.2029248
2011,4,16,19,758.341966
2011,4,16,20,771.064116
2011,4,16,21,740.9970084
2011,4,16,22,688.8437052
2011,4,16,23,644.4417344
2011,4,17,0,622.5731368
2011,4,17,1,613.8952384
2011,4,17,2,617.8067192
2011,4,17,3,624.5801028
2011,4,17,4,647.6301692
2011,4,17,5,693.502044
2011,4,17,6,776.5662668
2011,4,17,7,826.6229612
2011,4,17,8,817.09138
2011,4,17,9,785.4587544
2011,4,17,10,761.3177876
2011,4,17,11,737.5610444
2011,4,17,12,717.218986
2011,4,17,13,698.52444
2011,4,17,14,685.8322
2011,4,17,15,683.0016356
2011,4,17,16,690.5660336
2011,4,17,17,709.4988092
2011,4,17,18,728.9474728
2011,4,17,19,767.0245624
2011,4,17,20,777.4658948
2011,4,17,21,732.4494692
2011,4,17,22,684.8571636
2011,4,17,23,644.7442396
2011,4,18,0,625.8402664
2011,4,18,1,622.3476272
2011,4,18,2,631.2611572
2011,4,18,3,653.7370728
2011,4,18,4,709.8399784
2011,4,18,5,803.477878
2011,4,18,6,878.8086928
2011,4,18,7,880.8657924
2011,4,18,8,846.4039056
2011,4,18,9,820.766432
2011,4,18,10,796.686434
2011,4,18,11,776.649642
2011,4,18,12,761.6701072
2011,4,18,13,748.7435752
2011,4,18,14,732.8458028
2011,4,18,15,724.6859072
2011,4,18,16,729.9440684
2011,4,18,17,737.8679472
2011,4,18,18,751.3233764
2011,4,18,19,787.7891232
2011,4,18,20,810.3442
2011,4,18,21,769.6588212
2011,4,18,22,720.7823448
2011,4,18,23,675.3676128
2011,4,19,0,662.328928
2011,4,19,1,661.1680904
2011,4,19,2,669.6054836
2011,4,19,3,690.0086988
2011,4,19,4,743.6361152
2011,4,19,5,828.4545196
2011,4,19,6,898.9374124
2011,4,19,7,891.5402304
2011,4,19,8,856.0381104
2011,4,19,9,825.1769096
2011,4,19,10,798.7465424
2011,4,19,11,774.5523308
2011,4,19,12,756.2790988
2011,4,19,13,739.0639812
2011,4,19,14,719.0090252
2011,4,19,15,709.927236
2011,4,19,16,712.8105376
2011,4,19,17,726.9779816
2011,4,19,18,740.9883344
2011,4,19,19,774.8491424
2011,4,19,20,780.5314764
2011,4,19,21,737.4982804
2011,4,19,22,689.8661044
2011,4,19,23,651.2219968
2011,4,20,0,634.7022964
2011,4,20,1,628.8512672
2011,4,20,2,633.8773288
2011,4,20,3,652.7742688
2011,4,20,4,692.7046436
2011,4,20,5,753.7228424
2011,4,20,6,782.7605268
2011,4,20,7,781.7382396
2011,4,20,8,787.0364284
2011,4,20,9,777.5068092
2011,4,20,10,771.3969168
2011,4,20,11,756.1797712
2011,4,20,12,735.2614172
2011,4,20,13,712.7324768
2011,4,20,14,697.4787072
2011,4,20,15,695.9884848
2011,4,20,16,702.0823452
2011,4,20,17,717.3654416
2011,4,20,18,730.9117284
2011,4,20,19,743.8212828
2011,4,20,20,750.572504
2011,4,20,21,717.42609
2011,4,20,22,681.9031088
2011,4,20,23,650.4481696
2011,4,21,0,634.0245536
2011,4,21,1,623.9054832
2011,4,21,2,624.4986976
2011,4,21,3,635.428292
2011,4,21,4,673.3918436
2011,4,21,5,736.8987044
2011,4,21,6,765.0361108
2011,4,21,7,764.4300728
2011,4,21,8,768.1386004
2011,4,21,9,765.3277324
2011,4,21,10,760.5060172
2011,4,21,11,743.2500788
2011,4,21,12,723.5508536
2011,4,21,13,704.3011136
2011,4,21,14,695.1059348
2011,4,21,15,696.0866288
2011,4,21,16,693.9225628
2011,4,21,17,707.4573516
2011,4,21,18,722.1191324
2011,4,21,19,761.5087216
2011,4,21,20,781.2648644
2011,4,21,21,745.7302264
2011,4,21,22,691.3628272
2011,4,21,23,650.3473148
2011,4,22,0,630.7876564
2011,4,22,1,624.974182
2011,4,22,2,628.5688836
2011,4,22,3,651.3252816
2011,4,22,4,697.2432464
2011,4,22,5,781.349056
2011,4,22,6,849.015044
2011,4,22,7,860.082184
2011,4,22,8,830.4533496
2011,4,22,9,795.2735644
2011,4,22,10,769.3075752
2011,4,22,11,742.3839428
2011,4,22,12,721.73341
2011,4,22,13,702.5359328
2011,4,22,14,683.817344
2011,4,22,15,671.724736
2011,4,22,16,668.499868
2011,4,22,17,664.6590276
2011,4,22,18,668.126486
2011,4,22,19,691.6816252
2011,4,22,20,716.8675736
2011,4,22,21,698.0839112
2011,4,22,22,655.7068332
2011,4,22,23,613.980518
2011,4,23,0,591.4315536
2011,4,23,1,587.7682696
2011,4,23,2,590.4798404
2011,4,23,3,600.48268
2011,4,23,4,619.9286908
2011,4,23,5,669.3916276
2011,4,23,6,740.7618476
2011,4,23,7,781.9069984
2011,4,23,8,759.3098852
2011,4,23,9,717.7757776
2011,4,23,10,689.8842556
2011,4,23,11,660.7213124
2011,4,23,12,638.2176976
2011,4,23,13,625.873014
2011,4,23,14,617.5015184
2011,4,23,15,611.3395252
2011,4,23,16,610.1378448
2011,4,23,17,612.0678572
2011,4,23,18,621.504292
2011,4,23,19,646.1533296
2011,4,23,20,667.9947236
2011,4,23,21,644.7250196
2011,4,23,22,600.6363512
2011,4,23,23,561.5947208
2011,4,24,0,536.2619012
2011,4,24,1,529.4426824
2011,4,24,2,529.1422956
2011,4,24,3,532.2416688
2011,4,24,4,546.4268552
2011,4,24,5,582.2844204
2011,4,24,6,655.9861416
2011,4,24,7,722.1608848
2011,4,24,8,729.4223396
2011,4,24,9,717.2405912
2011,4,24,10,704.255786
2011,4,24,11,690.0142688
2011,4,24,12,675.1031268
2011,4,24,13,654.4641044
2011,4,24,14,642.0725184
2011,4,24,15,635.816634
2011,4,24,16,633.0247252
2011,4,24,17,636.3244244
2011,4,24,18,646.7710288
2011,4,24,19,676.4196452
2011,4,24,20,689.2874332
2011,4,24,21,653.1867036
2011,4,24,22,601.9215208
2011,4,24,23,561.730452
2011,4,25,0,542.4927104
2011,4,25,1,532.8282124
2011,4,25,2,537.2034012
2011,4,25,3,550.7451
2011,4,25,4,593.0761396
2011,4,25,5,664.0145272
2011,4,25,6,742.0645172
2011,4,25,7,776.5614316
2011,4,25,8,783.1607976
2011,4,25,9,783.2576708
2011,4,25,10,777.5260456
2011,4,25,11,778.5470984
2011,4,25,12,771.1758332
2011,4,25,13,761.4470104
2011,4,25,14,754.1153476
2011,4,25,15,745.7047056
2011,4,25,16,748.701254
2011,4,25,17,752.7851432
2011,4,25,18,754.384568
2011,4,25,19,763.1787444
2011,4,25,20,771.29161
2011,4,25,21,725.9463308
2011,4,25,22,671.09363
2011,4,25,23,633.38123
2011,4,26,0,599.0558032
2011,4,26,1,588.8797356
2011,4,26,2,584.2735748
2011,4,26,3,596.5754328
2011,4,26,4,637.8762156
2011,4,26,5,712.0867628
2011,4,26,6,767.6882688
2011,4,26,7,779.0438104
2011,4,26,8,767.5466328
2011,4,26,9,759.2848424
2011,4,26,10,746.2728348
2011,4,26,11,739.1159376
2011,4,26,12,726.345916
2011,4,26,13,715.7887116
2011,4,26,14,707.8205124
2011,4,26,15,701.3478952
2011,4,26,16,704.4892224
2011,4,26,17,703.9427312
2011,4,26,18,699.8269164
2011,4,26,19,713.1026088
2011,4,26,20,719.0982796
2011,4,26,21,684.1626372
2011,4,26,22,641.970616
2011,4,26,23,603.5654204
2011,4,27,0,573.025106
2011,4,27,1,557.1275036
2011,4,27,2,557.0565556
2011,4,27,3,566.959746
2011,4,27,4,601.2250676
2011,4,27,5,649.0446456
2011,4,27,6,669.2505308
2011,4,27,7,676.74702
2011,4,27,8,683.1388244
2011,4,27,9,687.3882264
2011,4,27,10,686.5155336
2011,4,27,11,685.3071128
2011,4,27,12,675.411676
2011,4,27,13,671.175456
2011,4,27,14,670.9780536
2011,4,27,15,680.1178076
2011,4,27,16,701.8364236
2011,4,27,17,713.375516
2011,4,27,18,722.7130348
2011,4,27,19,732.7104228
2011,4,27,20,729.4058868
2011,4,27,21,696.663858
2011,4,27,22,651.3126412
2011,4,27,23,627.7499008
2011,4,28,0,597.1716316
2011,4,28,1,586.10449
2011,4,28,2,583.7086848
2011,4,28,3,595.5973236
2011,4,28,4,630.313468
2011,4,28,5,684.9134552
2011,4,28,6,711.1290712
2011,4,28,7,711.2112332
2011,4,28,8,716.8837884
2011,4,28,9,721.805898
2011,4,28,10,720.720902
2011,4,28,11,715.1559792
2011,4,28,12,709.112994
2011,4,28,13,703.4125888
2011,4,28,14,695.7610932
2011,4,28,15,692.7138196
2011,4,28,16,700.3952008
2011,4,28,17,708.7989276
2011,4,28,18,721.2443416
2011,4,28,19,738.043974
2011,4,28,20,759.0886392
2011,4,28,21,725.077188
2011,4,28,22,672.2473504
2011,4,28,23,635.9523392
2011,4,29,0,601.0465572
2011,4,29,1,590.6757684
2011,4,29,2,590.1244536
2011,4,29,3,603.549328
2011,4,29,4,641.4097004
2011,4,29,5,710.3819744
2011,4,29,6,768.2935456
2011,4,29,7,796.2061412
2011,4,29,8,791.9694252
2011,4,29,9,777.5952516
2011,4,29,10,760.554678
2011,4,29,11,739.6058124
2011,4,29,12,731.8312788
2011,4,29,13,712.06844
2011,4,29,14,698.6595976
2011,4,29,15,686.5945672
2011,4,29,16,678.5641784
2011,4,29,17,672.5953184
2011,4,29,18,671.1038916
2011,4,29,19,687.6832708
2011,4,29,20,708.7436164
2011,4,29,21,691.2057804
2011,4,29,22,642.2341028
2011,4,29,23,599.1573792
2011,4,30,0,567.8061784
2011,4,30,1,554.8053452
2011,4,30,2,552.621364
2011,4,30,3,553.9891476
2011,4,30,4,567.1692696
2011,4,30,5,600.0609196
2011,4,30,6,655.7258864
2011,4,30,7,704.3370436
2011,4,30,8,711.4160704
2011,4,30,9,698.5970648
2011,4,30,10,683.9374428
2011,4,30,11,665.5890732
2011,4,30,12,646.6288872
2011,4,30,13,632.1342008
2011,4,30,14,626.7464216
2011,4,30,15,624.6270052
2011,4,30,16,626.6511716
2011,4,30,17,624.9715292
2011,4,30,18,626.9601024
2011,4,30,19,650.2094736
2011,4,30,20,675.6359708
2011,4,30,21,659.5438452
2011,4,30,22,621.1978452
2011,4,30,23,580.2632672
2011,5,1,0,558.8505904
2011,5,1,1,553.052146
2011,5,1,2,554.6397536
2011,5,1,3,561.7086488
2011,5,1,4,578.9266508
2011,5,1,5,616.5971616
2011,5,1,6,673.2039252
2011,5,1,7,718.2293228
2011,5,1,8,714.8886512
2011,5,1,9,700.4363972
2011,5,1,10,682.7175296
2011,5,1,11,661.7925376
2011,5,1,12,648.5963736
2011,5,1,13,636.030192
2011,5,1,14,629.4598696
2011,5,1,15,630.0889648
2011,5,1,16,639.2405812
2011,5,1,17,647.8248568
2011,5,1,18,659.396698
2011,5,1,19,680.4972216
2011,5,1,20,694.2843288
2011,5,1,21,652.6707136
2011,5,1,22,589.5012288
2011,5,1,23,545.2977968
2011,5,2,0,523.501872
2011,5,2,1,513.5227076
2011,5,2,2,513.780278
2011,5,2,3,530.4127368
2011,5,2,4,568.5074164
2011,5,2,5,641.4148592
2011,5,2,6,708.8211928
2011,5,2,7,743.6481288
2011,5,2,8,756.8365916
2011,5,2,9,762.7406808
2011,5,2,10,761.7836568
2011,5,2,11,761.6451376
2011,5,2,12,755.304734
2011,5,2,13,742.8984988
2011,5,2,14,728.8862888
2011,5,2,15,719.7545924
2011,5,2,16,718.0419984
2011,5,2,17,722.356496
2011,5,2,18,725.2044692
2011,5,2,19,735.7874096
2011,5,2,20,747.4602072
2011,5,2,21,709.3344296
2011,5,2,22,640.043024
2011,5,2,23,600.6918616
2011,5,3,0,572.036002
2011,5,3,1,562.7509212
2011,5,3,2,566.4263128
2011,5,3,3,581.6063188
2011,5,3,4,624.605004
2011,5,3,5,699.8492464
2011,5,3,6,761.9899768
2011,5,3,7,776.4421428
2011,5,3,8,760.5597164
2011,5,3,9,744.6483612
2011,5,3,10,731.6261612
2011,5,3,11,721.3666336
2011,5,3,12,707.305044
2011,5,3,13,693.4127224
2011,5,3,14,682.8947152
2011,5,3,15,676.3563484
2011,5,3,16,678.0007936
2011,5,3,17,683.9236136
2011,5,3,18,688.627132
2011,5,3,19,703.2759156
2011,5,3,20,717.9277392
2011,5,3,21,679.5056048
2011,5,3,22,630.1762404
2011,5,3,23,595.5915776
2011,5,4,0,570.8731672
2011,5,4,1,564.6829044
2011,5,4,2,567.3588232
2011,5,4,3,588.2422428
2011,5,4,4,625.40452
2011,5,4,5,682.6377388
2011,5,4,6,699.8486608
2011,5,4,7,693.7120792
2011,5,4,8,694.3068464
2011,5,4,9,690.2910904
2011,5,4,10,669.7841996
2011,5,4,11,653.6440612
2011,5,4,12,642.695806
2011,5,4,13,625.4314256
2011,5,4,14,615.9426368
2011,5,4,15,611.2319424
2011,5,4,16,616.8225468
2011,5,4,17,619.9533708
2011,5,4,18,621.3843864
2011,5,4,19,641.1610972
2011,5,4,20,650.1349996
2011,5,4,21,626.086766
2011,5,4,22,582.9455976
2011,5,4,23,555.8113752
2011,5,5,0,523.016394
2011,5,5,1,511.6711176
2011,5,5,2,505.6840924
2011,5,5,3,517.0526596
2011,5,5,4,548.774974
2011,5,5,5,601.7517592
2011,5,5,6,634.1171672
2011,5,5,7,648.093142
2011,5,5,8,663.4391924
2011,5,5,9,681.4518452
2011,5,5,10,680.5739068
2011,5,5,11,681.1179396
2011,5,5,12,671.878354
2011,5,5,13,661.8570052
2011,5,5,14,655.05066
2011,5,5,15,649.7465644
2011,5,5,16,653.55254
2011,5,5,17,663.110532
2011,5,5,18,673.815256
2011,5,5,19,690.585838
2011,5,5,20,699.41844
2011,5,5,21,661.6905532
2011,5,5,22,601.9141536
2011,5,5,23,557.3474088
2011,5,6,0,527.8842556
2011,5,6,1,515.080148
2011,5,6,2,512.0837072
2011,5,6,3,521.3079052
2011,5,6,4,550.938208
2011,5,6,5,616.7121092
2011,5,6,6,675.1153868
2011,5,6,7,712.1627844
2011,5,6,8,718.3922672
2011,5,6,9,720.8153156
2011,5,6,10,722.885356
2011,5,6,11,709.6387972
2011,5,6,12,709.8453224
2011,5,6,13,703.5142636
2011,5,6,14,701.6474168
2011,5,6,15,709.8527876
2011,5,6,16,721.0729868
2011,5,6,17,730.9163388
2011,5,6,18,731.0287184
2011,5,6,19,728.3702956
2011,5,6,20,722.803958
2011,5,6,21,690.2776628
2011,5,6,22,638.7220044
2011,5,6,23,592.0935552
2011,5,7,0,563.1029888
2011,5,7,1,543.5176048
2011,5,7,2,537.773702
2011,5,7,3,533.9054372
2011,5,7,4,542.1747108
2011,5,7,5,572.6147272
2011,5,7,6,638.0119216
2011,5,7,7,709.9264752
2011,5,7,8,727.140902
2011,5,7,9,726.3773432
2011,5,7,10,720.2575964
2011,5,7,11,702.591758
2011,5,7,12,682.65087
2011,5,7,13,669.4710064
2011,5,7,14,659.84644
2011,5,7,15,663.654012
2011,5,7,16,665.1860228
2011,5,7,17,668.7776924
2011,5,7,18,670.8217224
2011,5,7,19,685.3400064
2011,5,7,20,699.9387584
2011,5,7,21,681.5134448
2011,5,7,22,632.3298232
2011,5,7,23,588.1933472
2011,5,8,0,557.7869192
2011,5,8,1,543.1419164
2011,5,8,2,542.9773368
2011,5,8,3,542.3859784
2011,5,8,4,548.4245884
2011,5,8,5,580.9783692
2011,5,8,6,638.881786
2011,5,8,7,706.8870344
2011,5,8,8,720.5163408
2011,5,8,9,711.87143
2011,5,8,10,698.2469132
2011,5,8,11,681.251374
2011,5,8,12,666.2786208
2011,5,8,13,651.6804224
2011,5,8,14,647.062048
2011,5,8,15,641.3201084
2011,5,8,16,646.0034432
2011,5,8,17,651.3284428
2011,5,8,18,660.8956928
2011,5,8,19,683.3429896
2011,5,8,20,694.8766876
2011,5,8,21,665.9849592
