Year,Month,Day,Hour,Wind
2010,7,2,21,3030.906429
2010,7,2,22,2890.572168
2010,7,2,23,2881.388282
2010,7,3,0,2830.876908
2010,7,3,1,2964.155256
2010,7,3,2,3010.746679
2010,7,3,3,3073.689898
2010,7,3,4,3151.304936
2010,7,3,5,3055.322126
2010,7,3,6,2948.587449
2010,7,3,7,2818.66906
2010,7,3,8,2352.978832
2010,7,3,9,1787.161846
2010,7,3,10,1293.359967
2010,7,3,11,938.9963602
2010,7,3,12,598.744578
2010,7,3,13,482.9380135
2010,7,3,14,582.1687834
2010,7,3,15,747.1427384
2010,7,3,16,1024.675298
2010,7,3,17,1629.243804
2010,7,3,18,2011.607064
2010,7,3,19,2257.556015
2010,7,3,20,2410.882115
2010,7,3,21,2420.625994
2010,7,3,22,2229.78036
2010,7,3,23,2333.491074
2010,7,4,0,2272.115835
2010,7,4,1,2179.940977
2010,7,4,2,2161.909201
2010,7,4,3,2350.626862
2010,7,4,4,2348.498888
2010,7,4,5,2125.957647
2010,7,4,6,2350.066869
2010,7,4,7,2910.61992
2010,7,4,8,2994.50688
2010,7,4,9,3189.272466
2010,7,4,10,3305.639023
2010,7,4,11,3386.166025
2010,7,4,12,3425.701535
2010,7,4,13,3381.910078
2010,7,4,14,3328.038746
2010,7,4,15,3317.958871
2010,7,4,16,3352.67844
2010,7,4,17,3433.429439
2010,7,4,18,3330.502715
2010,7,4,19,3265.319523
2010,7,4,20,3145.033014
2010,7,4,21,3306.087018
2010,7,4,22,3158.360849
2010,7,4,23,2974.907123
2010,7,5,0,2697.374563
2010,7,5,1,2404.162198
2010,7,5,2,2407.18616
2010,7,5,3,2522.992725
2010,7,5,4,2501.152996
2010,7,5,5,2310.979353
2010,7,5,6,2183.076939
2010,7,5,7,1915.96025
2010,7,5,8,1377.134929
2010,7,5,9,792.1661803
2010,7,5,10,516.6495956
2010,7,5,11,413.0508798
2010,7,5,12,428.3946896
2010,7,5,13,568.9529472
2010,7,5,14,664.2637658
2010,7,5,15,748.1507259
2010,7,5,16,1036.323154
2010,7,5,17,1280.592126
2010,7,5,18,1378.254915
2010,7,5,19,1316.991675
2010,7,5,20,1380.382889
2010,7,5,21,1160.753611
2010,7,5,22,890.2769641
2010,7,5,23,708.615216
2010,7,6,0,540.3933013
2010,7,6,1,486.7459663
2010,7,6,2,440.1545438
2010,7,6,3,399.2750506
2010,7,6,4,352.4596309
2010,7,6,5,240.0130248
2010,7,6,6,105.1666964
2010,7,6,7,43.2314641
2010,7,6,8,24.9756904
2010,7,6,9,69.21514201
2010,7,6,10,186.8136843
2010,7,6,11,248.6369179
2010,7,6,12,239.677029
2010,7,6,13,242.8129901
2010,7,6,14,317.7400613
2010,7,6,15,460.3142939
2010,7,6,16,599.8645641
2010,7,6,17,682.2955423
2010,7,6,18,630.5521837
2010,7,6,19,415.1788534
2010,7,6,20,239.1170359
2010,7,6,21,143.8062174
2010,7,6,22,155.7900688
2010,7,6,23,230.2691456
2010,7,7,0,242.252997
2010,7,7,1,220.0772719
2010,7,7,2,210.4453913
2010,7,7,3,232.5091178
2010,7,7,4,258.3807971
2010,7,7,5,291.868382
2010,7,7,6,200.8135107
2010,7,7,7,144.2542118
2010,7,7,8,251.772879
2010,7,7,9,513.2896373
2010,7,7,10,583.1767709
2010,7,7,11,701.7833007
2010,7,7,12,822.8537999
2010,7,7,13,838.1976097
2010,7,7,14,759.0145912
2010,7,7,15,704.9192618
2010,7,7,16,713.5431549
2010,7,7,17,658.7758338
2010,7,7,18,641.8640434
2010,7,7,19,582.280782
2010,7,7,20,734.5988939
2010,7,7,21,746.0227523
2010,7,7,22,699.2073326
2010,7,7,23,630.8881795
2010,7,8,0,539.609311
2010,7,8,1,477.5620801
2010,7,8,2,329.7239127
2010,7,8,3,217.7253011
2010,7,8,4,174.7178342
2010,7,8,5,105.9506866
2010,7,8,6,38.86351825
2010,7,8,7,19.82375426
2010,7,8,8,13.4398334
2010,7,8,9,46.59142245
2010,7,8,10,119.7265159
2010,7,8,11,255.0208388
2010,7,8,12,257.0368138
2010,7,8,13,170.9098814
2010,7,8,14,93.07084629
2010,7,8,15,62.27122808
2010,7,8,16,35.72755712
2010,7,8,17,25.31168624
2010,7,8,18,21.27973622
2010,7,8,19,36.17555157
2010,7,8,20,63.83920865
2010,7,8,21,46.25542662
2010,7,8,22,22.84771678
2010,7,8,23,9.855877826
2010,7,9,0,8.175898651
2010,7,9,1,38.30352519
2010,7,9,2,165.0859536
2010,7,9,3,209.7733996
2010,7,9,4,269.1326638
2010,7,9,5,263.1967374
2010,7,9,6,194.2055926
2010,7,9,7,117.4865436
2010,7,9,8,106.6226783
2010,7,9,9,67.199167
2010,7,9,10,12.87984034
2010,7,9,11,15.23181119
2010,7,9,12,54.20732804
2010,7,9,13,196.8935593
2010,7,9,14,536.3613513
2010,7,9,15,1167.249531
2010,7,9,16,1868.808834
2010,7,9,17,2450.081629
2010,7,9,18,2565.552197
2010,7,9,19,2600.04777
2010,7,9,20,2304.595432
2010,7,9,21,1952.359799
2010,7,9,22,1778.313956
2010,7,9,23,1972.071554
2010,7,10,0,2216.228528
2010,7,10,1,2314.003316
2010,7,10,2,2209.396612
2010,7,10,3,2171.429083
2010,7,10,4,2187.332886
2010,7,10,5,2131.669576
2010,7,10,6,1944.295898
2010,7,10,7,1852.569036
2010,7,10,8,1866.568862
2010,7,10,9,1937.127987
2010,7,10,10,1965.463636
2010,7,10,11,2159.893226
2010,7,10,12,2022.134934
2010,7,10,13,1835.321249
2010,7,10,14,1911.592304
2010,7,10,15,2076.006266
2010,7,10,16,2327.555148
2010,7,10,17,2413.346084
2010,7,10,18,2448.737645
2010,7,10,19,2521.872739
2010,7,10,20,2432.161851
2010,7,10,21,2212.196578
2010,7,10,22,2005.111145
2010,7,10,23,1750.5383
2010,7,11,0,1629.019807
2010,7,11,1,1475.693707
2010,7,11,2,1231.312737
2010,7,11,3,1181.585353
2010,7,11,4,1187.073285
2010,7,11,5,1216.752917
2010,7,11,6,936.4203921
2010,7,11,7,847.0455
2010,7,11,8,789.5902122
2010,7,11,9,865.5252709
2010,7,11,10,1052.002959
2010,7,11,11,1540.764901
2010,7,11,12,2024.262907
2010,7,11,13,2414.130074
2010,7,11,14,2936.715596
2010,7,11,15,3175.720634
2010,7,11,16,3197.448364
2010,7,11,17,3268.567483
2010,7,11,18,3263.527545
2010,7,11,19,3318.966858
2010,7,11,20,3279.767344
2010,7,11,21,3242.807802
2010,7,11,22,3263.191549
2010,7,11,23,3168.552723
2010,7,12,0,3083.545776
2010,7,12,1,2965.387241
2010,7,12,2,2870.636416
2010,7,12,3,2887.324209
2010,7,12,4,3045.690246
2010,7,12,5,3079.17783
2010,7,12,6,3257.255623
2010,7,12,7,3215.816137
2010,7,12,8,3305.975019
2010,7,12,9,3265.54352
2010,7,12,10,3239.671841
2010,7,12,11,3232.839926
2010,7,12,12,3325.574776
2010,7,12,13,3348.534491
2010,7,12,14,3339.126608
2010,7,12,15,3261.735567
2010,7,12,16,3253.559669
2010,7,12,17,3234.631903
2010,7,12,18,3166.760745
2010,7,12,19,3084.553764
2010,7,12,20,2974.011134
2010,7,12,21,2846.220718
2010,7,12,22,2721.902259
2010,7,12,23,2458.481525
2010,7,13,0,2304.819429
2010,7,13,1,2178.484995
2010,7,13,2,2136.821512
2010,7,13,3,2360.370741
2010,7,13,4,2398.562267
2010,7,13,5,2232.804322
2010,7,13,6,2053.942539
2010,7,13,7,1728.250577
2010,7,13,8,1203.537081
2010,7,13,9,744.0067773
2010,7,13,10,507.9137039
2010,7,13,11,498.953815
2010,7,13,12,495.3698594
2010,7,13,13,614.9843766
2010,7,13,14,619.0163267
2010,7,13,15,633.912142
2010,7,13,16,738.5188453
2010,7,13,17,901.0288308
2010,7,13,18,996.6756452
2010,7,13,19,951.5402047
2010,7,13,20,988.6117451
2010,7,13,21,911.6686989
2010,7,13,22,876.2771377
2010,7,13,23,666.2797408
2010,7,14,0,358.9555504
2010,7,14,1,247.740929
2010,7,14,2,227.8051761
2010,7,14,3,138.430284
2010,7,14,4,108.4146561
2010,7,14,5,116.5905547
2010,7,14,6,35.39156129
2010,7,14,7,5.487931971
2010,7,14,8,5.935926418
2010,7,14,9,19.37575982
2010,7,14,10,9.071887545
2010,7,14,11,11.42385839
2010,7,14,12,10.63986811
2010,7,14,13,12.31984728
2010,7,14,14,10.75186672
2010,7,14,15,10.75186672
2010,7,14,16,5.599930583
2010,7,14,17,3.695954185
2010,7,14,18,5.039937525
2010,7,14,19,1.791977787
2010,7,14,20,2.463969457
2010,7,14,21,6.04792503
2010,7,14,22,7.615905593
2010,7,14,23,18.03177648
2010,7,15,0,30.12762654
2010,7,15,1,60.59124891
2010,7,15,2,83.43896569
2010,7,15,3,97.55079076
2010,7,15,4,111.2146214
2010,7,15,5,108.3026575
2010,7,15,6,56.44730028
2010,7,15,7,51.18336553
2010,7,15,8,55.32731416
2010,7,15,9,51.40736275
2010,7,15,10,97.43879215
2010,7,15,11,219.6292775
2010,7,15,12,441.3865286
2010,7,15,13,715.5591299
2010,7,15,14,1167.137532
2010,7,15,15,1719.290688
2010,7,15,16,2195.84478
2010,7,15,17,2377.842524
2010,7,15,18,2274.579804
2010,7,15,19,2293.955564
2010,7,15,20,2492.977097
2010,7,15,21,2614.495591
2010,7,15,22,2656.383071
2010,7,15,23,2673.070865
2010,7,16,0,2507.872912
2010,7,16,1,2457.137541
2010,7,16,2,2302.131463
2010,7,16,3,2206.708646
2010,7,16,4,2135.141533
2010,7,16,5,1814.041513
2010,7,16,6,1637.195705
2010,7,16,7,1727.242589
2010,7,16,8,2084.966155
2010,7,16,9,2387.250408
2010,7,16,10,2456.129554
2010,7,16,11,2613.039609
2010,7,16,12,2827.740947
2010,7,16,13,2844.204743
2010,7,16,14,3077.161855
2010,7,16,15,3135.513132
2010,7,16,16,3074.585887
2010,7,16,17,3005.03475
2010,7,16,18,2895.724105
2010,7,16,19,2885.084236
2010,7,16,20,3038.746332
2010,7,16,21,3037.514347
2010,7,16,22,2885.196235
2010,7,16,23,2879.036311
2010,7,17,0,2826.284965
2010,7,17,1,2604.415716
2010,7,17,2,2437.201788
2010,7,17,3,2305.60342
2010,7,17,4,1846.633109
2010,7,17,5,1494.957468
2010,7,17,6,1030.275229
2010,7,17,7,903.6047989
2010,7,17,8,964.1960478
2010,7,17,9,1051.10697
2010,7,17,10,1172.625464
2010,7,17,11,1222.12885
2010,7,17,12,1269.392265
2010,7,17,13,1606.284088
2010,7,17,14,1980.135454
2010,7,17,15,2304.931428
2010,7,17,16,2545.280449
2010,7,17,17,2636.223321
2010,7,17,18,2653.919102
2010,7,17,19,2757.517818
2010,7,17,20,2831.436901
2010,7,17,21,3018.922577
2010,7,17,22,2823.149004
2010,7,17,23,2820.909032
2010,7,18,0,2573.168103
2010,7,18,1,2509.328894
2010,7,18,2,2290.147611
2010,7,18,3,2304.035439
2010,7,18,4,2429.80988
2010,7,18,5,2410.43412
2010,7,18,6,2201.780707
2010,7,18,7,2113.189805
2010,7,18,8,2403.938201
2010,7,18,9,2353.090831
2010,7,18,10,2213.092566
2010,7,18,11,2212.532573
2010,7,18,12,2260.019985
2010,7,18,13,2491.857111
2010,7,18,14,2775.1016
2010,7,18,15,3006.938726
2010,7,18,16,3138.0891
2010,7,18,17,3140.665068
2010,7,18,18,3124.649267
2010,7,18,19,3052.298164
2010,7,18,20,3016.234611
2010,7,18,21,3095.529628
2010,7,18,22,2924.059753
2010,7,18,23,2804.669233
2010,7,19,0,2799.965292
2010,7,19,1,2649.551156
2010,7,19,2,2470.577375
2010,7,19,3,2169.861102
2010,7,19,4,1885.048633
2010,7,19,5,1797.801714
2010,7,19,6,1431.90225
2010,7,19,7,1241.728608
2010,7,19,8,798.1021067
2010,7,19,9,519.4495609
2010,7,19,10,322.3320044
2010,7,19,11,178.8617828
2010,7,19,12,123.4224701
2010,7,19,13,106.1746839
2010,7,19,14,117.374545
2010,7,19,15,144.3662104
2010,7,19,16,198.9095343
2010,7,19,17,369.3714213
2010,7,19,18,677.9275964
2010,7,19,19,1087.058525
2010,7,19,20,1272.864222
2010,7,19,21,1193.569204
2010,7,19,22,1041.923084
2010,7,19,23,1006.083529
2010,7,20,0,990.5157215
2010,7,20,1,953.2201839
2010,7,20,2,750.8386926
2010,7,20,3,586.7607265
2010,7,20,4,578.5848279
2010,7,20,5,531.9934054
2010,7,20,6,277.6445583
2010,7,20,7,164.0779661
2010,7,20,8,63.95120726
2010,7,20,9,27.8876543
2010,7,20,10,33.71158211
2010,7,20,11,39.64750853
2010,7,20,12,48.15940302
2010,7,20,13,43.11946549
2010,7,20,14,35.05556545
2010,7,20,15,46.25542662
2010,7,20,16,67.42316422
2010,7,20,17,199.9175218
2010,7,20,18,694.2793937
2010,7,20,19,1081.234597
2010,7,20,20,1419.694401
2010,7,20,21,1331.775491
2010,7,20,22,1207.793028
2010,7,20,23,1154.481689
2010,7,21,0,944.0362977
2010,7,21,1,1029.37924
2010,7,21,2,983.6838062
2010,7,21,3,972.9319395
2010,7,21,4,781.302315
2010,7,21,5,653.9598935
2010,7,21,6,391.8831422
2010,7,21,7,175.5018245
2010,7,21,8,81.31099207
2010,7,21,9,35.72755712
2010,7,21,10,27.8876543
2010,7,21,11,41.55148493
2010,7,21,12,61.15124197
2010,7,21,13,72.12710591
2010,7,21,14,100.1267588
2010,7,21,15,218.0612969
2010,7,21,16,700.8873118
2010,7,21,17,1285.296067
2010,7,21,18,1823.001402
2010,7,21,19,2168.517119
2010,7,21,20,2130.661588
2010,7,21,21,2011.831061
2010,7,21,22,1775.961985
2010,7,21,23,1956.727744
2010,7,22,0,1832.297287
2010,7,22,1,2177.253011
2010,7,22,2,2303.13945
2010,7,22,3,2337.85902
2010,7,22,4,2677.774806
2010,7,22,5,2558.160289
2010,7,22,6,2701.742509
2010,7,22,7,2974.123133
2010,7,22,8,3274.503409
2010,7,22,9,3283.463298
2010,7,22,10,3153.880904
2010,7,22,11,3274.839405
2010,7,22,12,3334.086671
2010,7,22,13,3403.749807
2010,7,22,14,3412.821695
2010,7,22,15,3457.733138
2010,7,22,16,3448.885248
2010,7,22,17,3376.198149
2010,7,22,18,3249.079724
2010,7,22,19,2807.469199
2010,7,22,20,2722.462252
2010,7,22,21,2466.657423
2010,7,22,22,1834.761256
2010,7,22,23,1203.313084
2010,7,23,0,796.9821206
2010,7,23,1,640.0720657
2010,7,23,2,499.0658136
2010,7,23,3,379.6752935
2010,7,23,4,341.2597697
2010,7,23,5,259.7247804
2010,7,23,6,152.9901035
2010,7,23,7,62.94321975
2010,7,23,8,15.11981257
2010,7,23,9,8.73589171
2010,7,23,10,59.13526696
2010,7,23,11,151.982116
2010,7,23,12,250.7648915
2010,7,23,13,268.9086666
2010,7,23,14,200.2535177
2010,7,23,15,182.2217412
2010,7,23,16,174.7178342
2010,7,23,17,142.6862313
2010,7,23,18,152.6541077
2010,7,23,19,104.8307005
2010,7,23,20,51.74335859
2010,7,23,21,23.51970845
2010,7,23,22,7.951901428
2010,7,23,23,3.807952797
2010,7,24,0,0.895988893
2010,7,24,1,0.559993058
2010,7,24,2,1.455981952
2010,7,24,3,4.70394169
2010,7,24,4,6.495919476
2010,7,24,5,9.071887545
2010,7,24,6,1.34398334
2010,7,24,7,0
2010,7,24,8,1.007987505
2010,7,24,9,1.567980563
2010,7,24,10,5.935926418
2010,7,24,11,39.31151269
2010,7,24,12,62.3832267
2010,7,24,13,60.36725169
2010,7,24,14,47.93540579
2010,7,24,15,45.69543356
2010,7,24,16,35.5035599
2010,7,24,17,16.01580147
2010,7,24,18,4.143948632
2010,7,24,19,8.175898651
2010,7,24,20,2.68796668
2010,7,24,21,0.223997223
2010,7,24,22,0.223997223
2010,7,24,23,40.87949326
2010,7,25,0,185.3577023
2010,7,25,1,238.4450442
2010,7,25,2,349.3236698
2010,7,25,3,409.4669242
2010,7,25,4,305.420214
2010,7,25,5,267.0046902
2010,7,25,6,188.4936634
2010,7,25,7,56.6712975
2010,7,25,8,14.78381674
2010,7,25,9,12.31984728
2010,7,25,10,6.7199167
2010,7,25,11,20.94374038
2010,7,25,12,64.62319893
2010,7,25,13,154.4460855
2010,7,25,14,360.8595268
2010,7,25,15,628.8722045
2010,7,25,16,958.1481228
2010,7,25,17,1451.614006
2010,7,25,18,1562.268634
2010,7,25,19,1974.199528
2010,7,25,20,1960.983692
2010,7,25,21,1828.265337
2010,7,25,22,1853.129029
2010,7,25,23,1934.328022
2010,7,26,0,1678.411194
2010,7,26,1,1763.978134
2010,7,26,2,1801.273671
2010,7,26,3,1631.371777
2010,7,26,4,1446.798065
2010,7,26,5,1181.137359
2010,7,26,6,786.7902469
2010,7,26,7,524.601497
2010,7,26,8,498.5058205
2010,7,26,9,441.0505327
2010,7,26,10,382.0272644
2010,7,26,11,372.0593879
2010,7,26,12,364.7794782
2010,7,26,13,495.9298524
2010,7,26,14,688.5674645
2010,7,26,15,1039.571113
2010,7,26,16,1368.95903
2010,7,26,17,1819.97744
2010,7,26,18,2112.069819
2010,7,26,19,2470.913371
2010,7,26,20,2256.884024
2010,7,26,21,2349.506875
2010,7,26,22,2464.52945
2010,7,26,23,2481.889234
2010,7,27,0,2301.907466
2010,7,27,1,2309.411372
2010,7,27,2,2007.12712
2010,7,27,3,1657.80345
2010,7,27,4,1427.198308
2010,7,27,5,962.8520645
2010,7,27,6,654.7438838
2010,7,27,7,543.1932666
2010,7,27,8,429.5146757
2010,7,27,9,213.0213594
2010,7,27,10,180.8777578
2010,7,27,11,209.5494024
2010,7,27,12,144.9262035
2010,7,27,13,83.66296291
2010,7,27,14,121.0704992
2010,7,27,15,65.07119338
2010,7,27,16,62.15922947
2010,7,27,17,49.83938219
2010,7,27,18,166.6539342
2010,7,27,19,540.1693041
2010,7,27,20,695.3993798
2010,7,27,21,352.3476323
2010,7,27,22,288.2844264
2010,7,27,23,343.6117406
2010,7,28,0,282.6844958
2010,7,28,1,347.1956962
2010,7,28,2,374.8593532
2010,7,28,3,361.8675143
2010,7,28,4,286.8284445
2010,7,28,5,183.7897217
2010,7,28,6,96.09480881
2010,7,28,7,49.27938913
2010,7,28,8,9.967876438
2010,7,28,9,228.2531706
2010,7,28,10,204.2854677
2010,7,28,11,84.11095736
2010,7,28,12,253.1168624
2010,7,28,13,413.3868756
2010,7,28,14,661.9117949
2010,7,28,15,411.4828992
2010,7,28,16,52.30335165
2010,7,28,17,80.97499623
2010,7,28,18,147.2781743
2010,7,28,19,168.4459119
2010,7,28,20,58.35127668
2010,7,28,21,58.68727251
2010,7,28,22,127.4544201
2010,7,28,23,176.1738161
2010,7,29,0,244.9409637
2010,7,29,1,327.3719419
2010,7,29,2,352.3476323
2010,7,29,3,371.0514004
2010,7,29,4,387.9631908
2010,7,29,5,386.0592144
2010,7,29,6,266.780693
2010,7,29,7,138.0942882
2010,7,29,8,36.84754324
2010,7,29,9,38.91951755
2010,7,29,10,0.67199167
2010,7,29,11,2.68796668
2010,7,29,12,7.727904205
2010,7,29,13,24.63969457
2010,7,29,14,42.55947243
2010,7,29,15,81.19899346
2010,7,29,16,333.7558628
2010,7,29,17,918.9486087
2010,7,29,18,1252.256477
2010,7,29,19,1184.049323
2010,7,29,20,1365.263076
2010,7,29,21,1567.756566
2010,7,29,22,1733.290514
2010,7,29,23,1934.440021
2010,7,30,0,1887.064608
2010,7,30,1,2060.998452
2010,7,30,2,2055.622518
2010,7,30,3,1952.471797
2010,7,30,4,1788.841825
2010,7,30,5,1548.268808
2010,7,30,6,1101.618344
2010,7,30,7,915.2526545
2010,7,30,8,742.6627939
2010,7,30,9,573.8808862
2010,7,30,10,507.3537108
2010,7,30,11,454.4903661
2010,7,30,12,363.4354948
2010,7,30,13,395.4670978
2010,7,30,14,457.0663342
2010,7,30,15,739.4148342
2010,7,30,16,1310.383756
2010,7,30,17,1969.607585
2010,7,30,18,2436.753794
2010,7,30,19,2613.7116
2010,7,30,20,2714.846347
2010,7,30,21,2758.861801
2010,7,30,22,2843.420753
2010,7,30,23,2907.931953
2010,7,31,0,2652.351121
2010,7,31,1,2992.826901
2010,7,31,2,2968.747199
2010,7,31,3,2560.960254
2010,7,31,4,2392.066348
2010,7,31,5,2109.157855
2010,7,31,6,1548.156809
2010,7,31,7,1507.389314
2010,7,31,8,1344.095339
2010,7,31,9,1124.914056
2010,7,31,10,1035.203168
2010,7,31,11,978.5318701
2010,7,31,12,1003.50756
2010,7,31,13,1279.696137
2010,7,31,14,1864.888883
2010,7,31,15,2567.904168
2010,7,31,16,2538.896528
2010,7,31,17,2598.927784
2010,7,31,18,2535.648568
2010,7,31,19,2274.13181
2010,7,31,20,2183.860929
2010,7,31,21,2135.813524
2010,7,31,22,1921.448182
2010,7,31,23,1758.042207
2010,8,1,0,1609.196052
2010,8,1,1,1494.733471
2010,8,1,2,1457.437934
2010,8,1,3,1418.798413
2010,8,1,4,1515.341216
2010,8,1,5,1444.110099
2010,8,1,6,1395.6147
2010,8,1,7,1316.991675
2010,8,1,8,942.6923144
2010,8,1,9,641.3040504
2010,8,1,10,474.5381176
2010,8,1,11,337.5638156
2010,8,1,12,254.6848429
2010,8,1,13,267.1166888
2010,8,1,14,331.7398877
2010,8,1,15,473.3061329
2010,8,1,16,707.3832313
2010,8,1,17,1028.147255
2010,8,1,18,1285.07207
2010,8,1,19,1688.715067
2010,8,1,20,1616.923957
2010,8,1,21,1399.422653
2010,8,1,22,1227.168788
2010,8,1,23,1075.074673
2010,8,2,0,1032.403202
2010,8,2,1,955.6841533
2010,8,2,2,869.4452223
2010,8,2,3,872.6931821
2010,8,2,4,864.7412806
2010,8,2,5,848.0534875
2010,8,2,6,619.1283253
2010,8,2,7,405.8829687
2010,8,2,8,379.7872921
2010,8,2,9,445.1944814
2010,8,2,10,483.8340024
2010,8,2,11,530.3134262
2010,8,2,12,627.9762156
2010,8,2,13,873.3651737
2010,8,2,14,1197.489156
2010,8,2,15,1494.733471
2010,8,2,16,2137.941498
2010,8,2,17,2360.482739
2010,8,2,18,2283.315696
2010,8,2,19,2286.675654
2010,8,2,20,2203.236689
2010,8,2,21,2126.741637
2010,8,2,22,2303.699443
2010,8,2,23,2151.941324
2010,8,3,0,2378.402517
2010,8,3,1,2456.129554
2010,8,3,2,2291.379596
2010,8,3,3,2196.740769
2010,8,3,4,1923.464157
2010,8,3,5,1681.99515
2010,8,3,6,1212.160974
2010,8,3,7,1109.682244
2010,8,3,8,1154.705686
2010,8,3,9,906.180767
2010,8,3,10,577.3528431
2010,8,3,11,488.6499427
2010,8,3,12,370.0434129
2010,8,3,13,349.4356684
2010,8,3,14,361.9795129
2010,8,3,15,417.6428229
2010,8,3,16,723.8470272
2010,8,3,17,1248.448524
2010,8,3,18,1547.372819
2010,8,3,19,1836.329237
2010,8,3,20,2042.966675
2010,8,3,21,1803.961638
2010,8,3,22,1631.595775
2010,8,3,23,1172.849461
2010,8,4,0,604.0085127
2010,8,4,1,233.2931081
2010,8,4,2,122.0784867
2010,8,4,3,121.9664881
2010,8,4,4,162.2859883
2010,8,4,5,131.0383756
2010,8,4,6,80.41500317
2010,8,4,7,59.80725863
2010,8,4,8,74.47907676
2010,8,4,9,58.12727945
2010,8,4,10,58.23927806
2010,8,4,11,72.91109619
2010,8,4,12,80.86299762
2010,8,4,13,128.6864048
2010,8,4,14,170.461887
2010,8,4,15,140.8942535
2010,8,4,16,99.67876438
2010,8,4,17,60.81524613
2010,8,4,18,31.24761265
2010,8,4,19,43.90345577
2010,8,4,20,59.13526696
2010,8,4,21,63.50321281
2010,8,4,22,99.00677271
2010,8,4,23,280.8925181
2010,8,5,0,461.3222814
2010,8,5,1,532.2174026
2010,8,5,2,572.8728987
2010,8,5,3,623.7202684
2010,8,5,4,591.6886654
2010,8,5,5,519.1135651
2010,8,5,6,276.7485694
2010,8,5,7,135.2943229
2010,8,5,8,63.05521837
2010,8,5,9,18.14377509
2010,8,5,10,11.31185978
2010,8,5,11,29.23163764
2010,8,5,12,40.99149187
2010,8,5,13,66.3031781
2010,8,5,14,157.6940452
2010,8,5,15,414.3948632
2010,8,5,16,990.1797257
2010,8,5,17,1695.322985
2010,8,5,18,2041.622692
2010,8,5,19,2258.452004
2010,8,5,20,2351.52285
2010,8,5,21,2272.115835
2010,8,5,22,1978.231478
2010,8,5,23,1986.855371
2010,8,6,0,2170.421095
2010,8,6,1,2381.202483
2010,8,6,2,2464.52945
2010,8,6,3,2011.047071
2010,8,6,4,1879.896697
2010,8,6,5,1875.976745
2010,8,6,6,1854.137016
2010,8,6,7,1739.674435
2010,8,6,8,1700.026926
2010,8,6,9,1653.7715
2010,8,6,10,1771.370042
2010,8,6,11,2059.654468
2010,8,6,12,2411.21811
2010,8,6,13,2651.903127
2010,8,6,14,2806.909205
2010,8,6,15,3019.594569
2010,8,6,16,3142.681043
2010,8,6,17,3220.184083
2010,8,6,18,3332.51869
2010,8,6,19,3386.166025
2010,8,6,20,3485.844789
2010,8,6,21,3382.694068
2010,8,6,22,3181.320564
2010,8,6,23,3330.278718
2010,8,7,0,3120.953313
2010,8,7,1,2979.16307
2010,8,7,2,2830.652911
2010,8,7,3,2817.549074
2010,8,7,4,2943.995506
2010,8,7,5,2931.339663
2010,8,7,6,2815.085104
2010,8,7,7,2854.060621
2010,8,7,8,2862.012522
2010,8,7,9,2601.279754
2010,8,7,10,2546.400435
2010,8,7,11,2654.143099
2010,8,7,12,2817.997068
2010,8,7,13,3065.737997
2010,8,7,14,3176.504624
2010,8,7,15,3114.905388
2010,8,7,16,3124.313271
2010,8,7,17,3122.521293
2010,8,7,18,3065.849996
2010,8,7,19,2921.483785
2010,8,7,20,2687.630684
2010,8,7,21,2550.432385
2010,8,7,22,2140.069472
2010,8,7,23,1852.23304
2010,8,8,0,1892.328543
2010,8,8,1,2184.980915
2010,8,8,2,2203.012691
2010,8,8,3,1959.079715
2010,8,8,4,1818.969452
2010,8,8,5,1832.07329
2010,8,8,6,1694.202999
2010,8,8,7,1783.577891
2010,8,8,8,2148.917362
2010,8,8,9,2250.164107
2010,8,8,10,1960.983692
2010,8,8,11,1650.187544
2010,8,8,12,1484.653596
2010,8,8,13,1483.981605
2010,8,8,14,1622.29989
2010,8,8,15,1903.976398
2010,8,8,16,2144.661415
2010,8,8,17,2314.563309
2010,8,8,18,2390.498367
2010,8,8,19,2563.872218
2010,8,8,20,2487.041171
2010,8,8,21,2520.97675
2010,8,8,22,2507.648915
2010,8,8,23,2166.501144
2010,8,9,0,1771.146045
2010,8,9,1,1632.043769
2010,8,9,2,1591.276275
2010,8,9,3,1598.10819
2010,8,9,4,1536.732951
2010,8,9,5,1659.819425
2010,8,9,6,1789.961812
2010,8,9,7,1732.84252
2010,8,9,8,1802.505656
2010,8,9,9,2012.167057
2010,8,9,10,2274.467806
2010,8,9,11,2560.848256
2010,8,9,12,2865.932474
2010,8,9,13,3149.624957
2010,8,9,14,3288.727233
2010,8,9,15,3371.494207
2010,8,9,16,3433.317441
2010,8,9,17,3219.960085
2010,8,9,18,3170.120703
2010,8,9,19,3232.167934
2010,8,9,20,3402.853818
2010,8,9,21,3387.622007
2010,8,9,22,3092.95366
2010,8,9,23,2855.292606
2010,8,10,0,2619.087534
2010,8,10,1,2648.43117
2010,8,10,2,2494.993072
2010,8,10,3,2184.756918
2010,8,10,4,2024.8229
2010,8,10,5,2081.494198
2010,8,10,6,1714.586746
2010,8,10,7,1627.899821
2010,8,10,8,1182.369343
2010,8,10,9,578.5848279
2010,8,10,10,297.5803112
2010,8,10,11,229.8211511
2010,8,10,12,208.9894094
2010,8,10,13,241.4690067
2010,8,10,14,424.6987354
2010,8,10,15,707.2712327
2010,8,10,16,826.7737513
2010,8,10,17,863.6212945
