Year,Month,Day,Hour,PGE_bay,PGE_valley,SCE,SDGE
2010,3,4,10,0.305030282,84.69877546,224.4140892,51.56548721
2010,3,4,11,0.245300704,91.60576705,190.9892897,57.22300469
2010,3,4,12,0.306234507,97.60105286,189.2329291,57.22300469
2010,3,4,13,0.407148592,83.04311877,171.5335241,39.50971406
2010,3,4,14,0.348743662,74.6792275,164.2711989,35.42577136
2010,3,4,15,0.11825493,57.74078686,173.8510479,26.07738854
2010,3,4,16,0.010476761,24.12519829,127.7128741,12.5565243
2010,3,4,17,0,1.826869285,52.71906031,0
2010,3,4,18,0,0,52.83823615,0
2010,3,4,19,0,0,27.33460525,0
2010,3,4,20,0,0,0,0
2010,3,4,21,0,0,0,0
2010,3,4,22,0,0,0,0
2010,3,4,23,0,0,0,0
2010,3,5,0,0,0,0,0
2010,3,5,1,0,0,0,0
2010,3,5,2,0,0,0,0
2010,3,5,3,0,0,0,0
2010,3,5,4,0,0,0,0
2010,3,5,5,0,0,0,0
2010,3,5,6,0,0,0,0
2010,3,5,7,0.132464789,27.58941952,8.964337112,9.775494884
2010,3,5,8,0.637637324,86.03204885,83.74346771,37.84443846
2010,3,5,9,0.44604507,101.5720807,187.1510307,48.31732287
2010,3,5,10,0.594285211,110.3165887,206.4922657,51.27798624
2010,3,5,11,0.559964789,113.0689315,178.0675502,57.22300469
2010,3,5,12,0.5472,109.9570029,132.0456772,57.22300469
2010,3,5,13,0.544309859,110.4433521,80.49395329,56.48829529
2010,3,5,14,0.803579577,101.6180849,128.8559244,46.09477718
2010,3,5,15,0.463867606,81.67586267,153.3432174,30.73360929
2010,3,5,16,0.327910563,46.57637041,93.03966569,12.36669261
2010,3,5,17,0.000602113,1.437780547,0,0
2010,3,5,18,0,0,0,0
2010,3,5,19,0,0,0,0
2010,3,5,20,0,0,0,0
2010,3,5,21,0,0,0,0
2010,3,5,22,0,0,0,0
2010,3,5,23,0,0,0,0
2010,3,6,0,0,0,0,0
2010,3,6,1,0,0,0,0
2010,3,6,2,0,0,0,0
2010,3,6,3,0,0,0,0
2010,3,6,4,0,0,0,0
2010,3,6,5,0,0,0,0
2010,3,6,6,0,0,0,0
2010,3,6,7,0.12825,25.12535543,10.51520918,11.34854901
2010,3,6,8,0.680869014,74.68938995,95.32448045,39.42406665
2010,3,6,9,0.873785915,98.12293831,250.4098459,48.64543753
2010,3,6,10,0.943390141,105.9946065,247.2297891,53.65750315
2010,3,6,11,1.067425352,106.8730341,243.7476261,54.97025599
2010,3,6,12,1.032502817,110.5426659,239.4790103,57.22300469
2010,3,6,13,0.702785915,100.3846221,227.2060614,53.25708613
2010,3,6,14,0.25505493,84.64565858,178.7893072,43.85932462
2010,3,6,15,0.25505493,70.26461968,182.5357425,29.11887555
2010,3,6,16,0.046362676,31.18681079,68.14633917,12.21395802
2010,3,6,17,0,1.457364818,51.29978433,0
2010,3,6,18,0,0,0,0
2010,3,6,19,0,0,0,0
2010,3,6,20,0,0,0,0
2010,3,6,21,0,0,0,0
2010,3,6,22,0,0,0,0
2010,3,6,23,0,0,0,0
2010,3,7,0,0,0,0,0
2010,3,7,1,0,0,0,0
2010,3,7,2,0,0,0,0
2010,3,7,3,0,0,0,0
2010,3,7,4,0,0,0,0
2010,3,7,5,0,0,0,0
2010,3,7,6,0,0,0,0
2010,3,7,7,0.066352817,26.33737945,9.191054833,9.956917288
2010,3,7,8,0.572970423,74.82792947,80.16724144,38.84648971
2010,3,7,9,0.77094507,91.13499941,196.739187,48.4283803
2010,3,7,10,0.962537324,106.3141478,200.6665877,53.86819188
2010,3,7,11,0.91340493,105.1621185,215.7813727,55.17014017
2010,3,7,12,0.827423239,104.5609641,187.828654,54.20313294
2010,3,7,13,1.05923662,102.045868,217.3604176,52.78773687
2010,3,7,14,0.905577465,91.45703347,211.1852199,44.32934594
2010,3,7,15,0.731807746,76.07516153,204.1036279,31.05222905
2010,3,7,16,0.427138732,45.11263656,111.2804833,13.47692475
2010,3,7,17,0.003371831,1.159589061,0,0
2010,3,7,18,0,0,0,0
2010,3,7,19,0,0,0,0
2010,3,7,20,0,0,0,0
2010,3,7,21,0,0,0,0
2010,3,7,22,0,0,0,0
2010,3,7,23,0,0,0,0
2010,3,8,0,0,0,0,0
2010,3,8,1,0,0,0,0
2010,3,8,2,0,0,0,0
2010,3,8,3,0,0,0,0
2010,3,8,4,0,0,0,0
2010,3,8,5,0,0,0,0
2010,3,8,6,0,0,0,0
2010,3,8,7,0.053347183,21.12674702,8.894391319,9.967255339
2010,3,8,8,0.421719718,76.01011948,121.4569978,37.84659371
2010,3,8,9,0.706519014,97.58285198,245.9417388,47.82032218
2010,3,8,10,0.93243169,107.201669,238.9223001,51.51008712
2010,3,8,11,0.996857746,103.7632837,226.8188475,57.03392507
2010,3,8,12,1.117761972,110.698741,215.5487064,56.00209053
2010,3,8,13,0.837538732,104.2198335,227.9046505,54.50440978
2010,3,8,14,0.592719718,89.45602825,241.1539368,46.84698213
2010,3,8,15,0.488072535,69.04774248,213.6912065,22.32315078
2010,3,8,16,0.17244507,36.83060635,155.9657229,12.47189604
2010,3,8,17,0.000722535,1.039208264,0,0
2010,3,8,18,0,0,0,0
2010,3,8,19,0,0,0,0
2010,3,8,20,0,0,0,0
2010,3,8,21,0,0,0,0
2010,3,8,22,0,0,0,0
2010,3,8,23,0,0,0,0
2010,3,9,0,0,0,0,0
2010,3,9,1,0,0,0,0
2010,3,9,2,0,0,0,0
2010,3,9,3,0,0,0,0
2010,3,9,4,0,0,0,0
2010,3,9,5,0,0,0,0
2010,3,9,6,0,0.785252502,0.013149063,0.016206825
2010,3,9,7,0.18051338,16.86804565,1.800070099,1.061601823
2010,3,9,8,0.42894507,57.37216301,56.79106181,30.48397963
2010,3,9,9,0.659915493,78.18007629,82.58076409,41.45258708
2010,3,9,10,0.298407042,80.82290067,84.85943397,43.04743493
2010,3,9,11,0.305993662,88.85441178,90.08053198,51.0049861
2010,3,9,12,0.665093662,86.92657286,58.96068892,53.1151721
2010,3,9,13,0.569598592,82.48892153,76.70970593,43.11117169
2010,3,9,14,0.716514085,75.12839524,58.88667719,41.75890679
2010,3,9,15,0.575860563,64.39485384,85.82223621,23.7228336
2010,3,9,16,0.378969718,29.31438135,27.49094584,12.81295573
2010,3,9,17,0.005659859,2.286354522,0,0
2010,3,9,18,0,0,0,0
2010,3,9,19,0,0,0,0
2010,3,9,20,0,0,0,0
2010,3,9,21,0,0,0,0
2010,3,9,22,0,0,0,0
2010,3,9,23,0,0,0,0
2010,3,10,0,0,0,0,0
2010,3,10,1,0,0,0,0
2010,3,10,2,0,0,0,0
2010,3,10,3,0,0,0,0
2010,3,10,4,0,0,0,0
2010,3,10,5,0,0,0,0
2010,3,10,6,0,0.015372373,0.003523724,0.001280102
2010,3,10,7,0.074541549,20.33505173,6.758929866,7.499839749
2010,3,10,8,0.688455634,71.84251131,31.93905556,26.82527807
2010,3,10,9,0.951097183,82.43958753,52.27286026,37.47353517
2010,3,10,10,1.116076056,97.34449741,103.8755294,51.99399508
2010,3,10,11,1.204225352,96.3300442,148.7186815,51.25340213
2010,3,10,12,1.204225352,107.0842055,118.0714177,56.9333817
2010,3,10,13,1.193869014,93.149539,133.7992979,37.82964837
2010,3,10,14,1.063812676,84.42856219,207.7484985,31.95712182
2010,3,10,15,0.814899296,71.91521697,199.2175139,26.44813797
2010,3,10,16,0.43508662,41.18039491,137.5901313,8.766549549
2010,3,10,17,0.004576056,3.532108355,50.40054841,0
2010,3,10,18,0,0,0,0
2010,3,10,19,0,0,0,0
2010,3,10,20,0,0,0,0
2010,3,10,21,0,0,0,0
2010,3,10,22,0,0,0,0
2010,3,10,23,0,0,0,0
2010,3,11,0,0,0,0,0
2010,3,11,1,0,0,0,0
2010,3,11,2,0,0,0,0
2010,3,11,3,0,0,0,0
2010,3,11,4,0,0,0,0
2010,3,11,5,0,0,0,0
2010,3,11,6,0,1.323195249,0,0
2010,3,11,7,0.096097183,29.4050079,8.681245886,9.417382759
2010,3,11,8,0.615720423,89.04800704,126.3226776,33.57008187
2010,3,11,9,0.865356338,100.4735612,236.758277,32.21524569
2010,3,11,10,1.024193662,104.229993,241.4155487,46.12444477
2010,3,11,11,1.186523239,109.8507044,245.3803234,57.0543513
2010,3,11,12,1.204225352,106.5559661,238.9038837,49.84165681
2010,3,11,13,1.184476056,100.9069561,238.6589862,44.03191186
2010,3,11,14,1.098855634,88.80096674,232.9907122,34.07568509
2010,3,11,15,0.789851408,81.77765271,223.7208979,25.48822915
2010,3,11,16,0.426777465,48.07037182,164.2737386,10.10409943
2010,3,11,17,0.034320423,4.145513017,104.9289147,0
2010,3,11,18,0,0,104.8097389,0
2010,3,11,19,0,0,28.75388123,0
2010,3,11,20,0,0,0,0
2010,3,11,21,0,0,0,0
2010,3,11,22,0,0,0,0
2010,3,11,23,0,0,0,0
2010,3,12,0,0,0,0,0
2010,3,12,1,0,0,0,0
2010,3,12,2,0,0,0,0
2010,3,12,3,0,0,0,0
2010,3,12,4,0,0,0,0
2010,3,12,5,0,0,0,0
2010,3,12,6,0,0,0,0
2010,3,12,7,0.139930986,29.53596662,10.93902695,11.95209477
2010,3,12,8,0.704230986,91.15662339,131.8193252,39.80014081
2010,3,12,9,0.873183803,104.4075219,252.2102368,49.23676325
2010,3,12,10,0.980721127,108.40915,250.928976,54.81067163
2010,3,12,11,1.084766197,112.7932389,249.322756,57.22300469
2010,3,12,12,1.065257746,112.7164974,247.470257,57.22300469
2010,3,12,13,1.014198592,112.6041852,247.3675186,54.08529589
2010,3,12,14,1.032984507,103.213193,243.6889191,45.45433741
2010,3,12,15,0.793825352,83.05572586,230.9171066,31.93555087
2010,3,12,16,0.418829577,48.21007797,170.7215639,13.62909561
2010,3,12,17,0.019990141,4.151060137,105.6331356,0
2010,3,12,18,0,0,94.44144034,0
2010,3,12,19,0,0,53.18492952,0
2010,3,12,20,0,0,35.76358777,0
2010,3,12,21,0,0,0,0
2010,3,12,22,0,0,0,0
2010,3,12,23,0,0,0,0
2010,3,13,0,0,0,0,0
2010,3,13,1,0,0,0,0
2010,3,13,2,0,0,0,0
2010,3,13,3,0,0,0,0
2010,3,13,4,0,0,0,0
2010,3,13,5,0,0,0,0
2010,3,13,6,0,0,0,0
2010,3,13,7,0.156308451,28.41726367,10.5423017,11.39649127
2010,3,13,8,0.719042958,88.95077061,132.7875151,40.27144838
2010,3,13,9,0.906661268,102.8173453,250.9549925,50.01241868
2010,3,13,10,0.99035493,109.9308825,248.8605024,54.54157088
2010,3,13,11,1.129322535,113.4759261,247.3880542,57.22300469
2010,3,13,12,1.146904225,114.6758052,246.3147533,57.22300469
2010,3,13,13,1.069352113,110.6879628,244.7414455,53.64263551
2010,3,13,14,1.003601408,101.731338,240.9014111,45.70750459
2010,3,13,15,0.812009155,82.92166166,221.8230093,32.07954507
2010,3,13,16,0.469647887,49.47314755,160.2351756,13.51381876
2010,3,13,17,0.024084507,5.793572337,105.3406131,0
2010,3,13,18,0,0,87.20421628,0
2010,3,13,19,0,0,52.83823615,0
2010,3,13,20,0,0,17.68136178,0
2010,3,13,21,0,0,0,0
2010,3,13,22,0,0,0,0
2010,3,13,23,0,0,0,0
2010,3,14,0,0,0,0,0
2010,3,14,1,0,0,0,0
2010,3,14,2,0,0,0,0
2010,3,14,3,0,0,0,0
2010,3,14,4,0,0,0,0
2010,3,14,5,0,0,0,0
2010,3,14,6,0,0,0,0
2010,3,14,7,0.126082394,27.51515133,10.31629183,11.24580608
2010,3,14,8,0.679423944,84.08651785,101.683233,40.21148916
2010,3,14,9,0.852591549,99.78671924,207.2492316,48.82563892
2010,3,14,10,1.056346479,111.0136759,250.5999597,56.54618788
2010,3,14,11,1.126191549,114.2853014,248.1009965,57.22300469
2010,3,14,12,1.150757746,115.4769915,247.7092678,57.22300469
2010,3,14,13,1.133416901,111.9454928,246.8994866,52.65969717
2010,3,14,14,0.899556338,100.364234,244.8252273,45.85582652
2010,3,14,15,0.780578873,81.71932139,230.897743,30.67204994
2010,3,14,16,0.446285915,48.45058215,175.4821997,13.66572251
2010,3,14,17,0.031189437,4.138596051,104.9830856,0
2010,3,14,18,0,0,105.1672664,0
2010,3,14,19,0,0,36.17528614,0
2010,3,14,20,0,0,0,0
2010,3,14,21,0,0,0,0
2010,3,14,22,0,0,0,0
2010,3,14,23,0,0,0,0
2010,3,15,0,0,0,0,0
2010,3,15,1,0,0,0,0
2010,3,15,2,0,0,0,0
2010,3,15,3,0,0,0,0
2010,3,15,4,0,0,0,0
2010,3,15,5,0,0,0,0
2010,3,15,6,0,0,0,0
2010,3,15,7,0.027576761,28.528465,10.67653721,11.69671696
2010,3,15,8,0.240483803,91.57086309,134.1784336,41.04543599
2010,3,15,9,0.964945775,106.6268323,247.9270458,49.62289729
2010,3,15,10,1.142569014,113.3619444,244.7914314,52.96387762
2010,3,15,11,1.204225352,115.6284648,244.5751223,55.95347006
2010,3,15,12,1.204225352,115.07863,246.9999155,56.38565206
2010,3,15,13,1.184114789,111.9929918,247.5930529,52.33295369
2010,3,15,14,1.003842254,101.2229388,244.2967257,45.81362132
2010,3,15,15,0.797558451,83.41234625,231.1019534,31.78335663
2010,3,15,16,0.439662676,50.7481408,174.5208341,13.4983283
2010,3,15,17,0.039980282,7.46540073,104.7447339,0
2010,3,15,18,0,0,53.13075868,0
2010,3,15,19,0,0,53.06575368,0
2010,3,15,20,0,0,27.33460525,0
2010,3,15,21,0,0,0,0
2010,3,15,22,0,0,0,0
2010,3,15,23,0,0,0,0
2010,3,16,0,0,0,0,0
2010,3,16,1,0,0,0,0
2010,3,16,2,0,0,0,0
2010,3,16,3,0,0,0,0
2010,3,16,4,0,0,0,0
2010,3,16,5,0,0,0,0
2010,3,16,6,0,0,0,0
2010,3,16,7,0.023241549,28.24686697,10.6232331,11.60115245
2010,3,16,8,0.182921831,89.90661401,135.7444617,40.80938278
2010,3,16,9,0.937248592,106.5322693,251.6745685,50.22875339
2010,3,16,10,1.076577465,113.3469002,252.9031797,56.3667324
2010,3,16,11,1.183271831,115.3282579,250.9135701,57.22300469
2010,3,16,12,1.204225352,114.2114351,248.898849,56.13714741
2010,3,16,13,1.107164789,110.9854556,247.9988805,51.92036954
2010,3,16,14,0.890524648,101.6006352,241.2872153,43.54270133
2010,3,16,15,0.788526761,81.90894109,228.4534239,30.95121549
2010,3,16,16,0.429788028,49.50618641,176.8106596,13.70158013
2010,3,16,17,0.038655634,7.772742824,106.0990048,0
2010,3,16,18,0,0,101.8628453,0
2010,3,16,19,0,0,53.13075868,0
2010,3,16,20,0,0,50.01051837,0
2010,3,16,21,0,0,0,0
2010,3,16,22,0,0,0,0
2010,3,16,23,0,0,0,0
2010,3,17,0,0,0,0,0
2010,3,17,1,0,0,0,0
2010,3,17,2,0,0,0,0
2010,3,17,3,0,0,0,0
2010,3,17,4,0,0,0,0
2010,3,17,5,0,0,0,0
2010,3,17,6,0,0,0,0
2010,3,17,7,0.132585211,26.77701849,10.73650543,11.70707224
2010,3,17,8,0.716875352,89.57825457,136.0568187,41.51317897
2010,3,17,9,0.892090141,104.7940365,250.2814666,50.05893683
2010,3,17,10,1.100782394,110.9185228,252.6686002,55.62393128
2010,3,17,11,1.19555493,112.6885812,250.222761,57.22300469
2010,3,17,12,1.204225352,113.7421879,248.7228118,57.22300469
2010,3,17,13,1.195193662,108.6050108,245.5151846,52.78772825
2010,3,17,14,0.977469718,98.07551156,243.2370627,45.53518691
2010,3,17,15,0.778290845,80.45722274,226.7193737,31.02167401
2010,3,17,16,0.449416901,49.13578928,174.5890231,13.72981868
2010,3,17,17,0.050938732,6.752012417,105.0480906,0
2010,3,17,18,0,0,105.4597889,0
2010,3,17,19,0,0,44.47425864,0
2010,3,17,20,0,0,0,0
2010,3,17,21,0,0,0,0
2010,3,17,22,0,0,0,0
2010,3,17,23,0,0,0,0
2010,3,18,0,0,0,0,0
2010,3,18,1,0,0,0,0
2010,3,18,2,0,0,0,0
2010,3,18,3,0,0,0,0
2010,3,18,4,0,0,0,0
2010,3,18,5,0,0,0,0
2010,3,18,6,0,1.595181788,0.018499553,0.006720534
2010,3,18,7,0.140653521,30.59335619,10.92050238,11.48435425
2010,3,18,8,0.680387324,76.89945011,135.2448879,40.2448075
2010,3,18,9,0.974820423,93.65828899,243.924724,50.91047398
2010,3,18,10,1.204225352,107.6661294,247.3546532,54.54902871
2010,3,18,11,1.204225352,115.4086949,243.3214637,57.22300469
2010,3,18,12,1.204225352,114.6743224,248.4139535,57.22300469
2010,3,18,13,1.203141549,115.3147401,251.2369925,56.00209053
2010,3,18,14,1.062969718,104.0511348,216.8918515,45.69234277
2010,3,18,15,0.806469718,80.54016762,200.6591684,31.11045029
2010,3,18,16,0.493852817,50.66822313,158.846377,13.63933642
2010,3,18,17,0.047687324,8.124933049,0.000880931,0.000320025
2010,3,18,18,0,0,0,0
2010,3,18,19,0,0,0,0
2010,3,18,20,0,0,0,0
2010,3,18,21,0,0,0,0
2010,3,18,22,0,0,0,0
2010,3,18,23,0,0,0,0
2010,3,19,0,0,0,0,0
2010,3,19,1,0,0,0,0
2010,3,19,2,0,0,0,0
2010,3,19,3,0,0,0,0
2010,3,19,4,0,0,0,0
2010,3,19,5,0,0,0,0
2010,3,19,6,0,1.900398364,0.922304419,1.116107074
2010,3,19,7,0.109223239,34.56551755,18.67290752,21.55490887
2010,3,19,8,0.743488732,81.51542067,123.9029665,28.82918117
2010,3,19,9,0.991920423,98.95581627,237.9726956,34.49589322
2010,3,19,10,1.199528873,105.2203143,249.1192575,52.92896901
2010,3,19,11,1.204225352,109.5852555,240.7560548,57.00250719
2010,3,19,12,1.204225352,113.3609072,237.5066212,53.42520533
2010,3,19,13,1.108971127,114.7057461,253.2071854,57.22300469
2010,3,19,14,0.988789437,93.32379686,241.2184611,37.18112672
2010,3,19,15,0.843439437,83.52330673,232.1275786,32.67601212
2010,3,19,16,0.464951408,46.04509475,179.7934067,12.7283484
2010,3,19,17,0.052142958,11.48188185,108.1042068,0.000320025
2010,3,19,18,0,0,108.3958484,0
2010,3,19,19,0,0,81.0829115,0
2010,3,19,20,0,0,0,0
2010,3,19,21,0,0,0,0
2010,3,19,22,0,0,0,0
2010,3,19,23,0,0,0,0
2010,3,20,0,0,0,0,0
2010,3,20,1,0,0,0,0
2010,3,20,2,0,0,0,0
2010,3,20,3,0,0,0,0
2010,3,20,4,0,0,0,0
2010,3,20,5,0,0,0,0
2010,3,20,6,0,0.012644725,0.026298125,0.03241365
2010,3,20,7,0.144747887,33.99860031,17.41164205,19.66034245
2010,3,20,8,0.757216901,96.31752141,138.5315498,43.41868164
2010,3,20,9,0.98373169,111.5777947,255.3889921,52.09473416
2010,3,20,10,1.127997887,117.567684,259.1890573,57.22300469
2010,3,20,11,1.204225352,117.565998,254.4696026,57.22300469
2010,3,20,12,1.204225352,117.7864452,256.0111897,57.22300469
2010,3,20,13,1.190858451,114.7423661,259.2303333,57.06587222
2010,3,20,14,1.045508451,109.7550109,253.0593154,49.62566551
2010,3,20,15,0.750111972,87.68386998,236.7662392,33.45801759
2010,3,20,16,0.474826056,52.20248443,186.5738941,14.19725641
2010,3,20,17,0.045278873,9.044580918,108.3425585,0.000320025
2010,3,20,18,0,0,108.5150243,0
2010,3,20,19,0,0,83.79145343,0
2010,3,20,20,0,0,40.64979743,0
2010,3,20,21,0,0,0,0
2010,3,20,22,0,0,0,0
2010,3,20,23,0,0,0,0
2010,3,21,0,0,0,0,0
2010,3,21,1,0,0,0,0
2010,3,21,2,0,0,0,0
2010,3,21,3,0,0,0,0
2010,3,21,4,0,0,0,0
2010,3,21,5,0,0,0,0
2010,3,21,6,0,6.647973423,7.752132674,9.342744218
2010,3,21,7,0.159439437,40.89524129,32.96761325,38.10172412
2010,3,21,8,0.477957042,81.62486228,126.418499,39.17120472
2010,3,21,9,0.72530493,102.7936003,233.8004387,49.69124733
2010,3,21,10,0.88871831,113.414697,225.6866669,57.22300469
2010,3,21,11,0.870414085,109.5580181,239.019547,57.22300469
2010,3,21,12,0.650522535,106.036161,247.9725283,56.25599746
2010,3,21,13,0.615840845,99.78591088,246.2330099,56.13714741
2010,3,21,14,0.424850704,82.43272325,232.3527437,46.40045191
2010,3,21,15,0.378488028,54.18209448,210.4126876,30.15501443
2010,3,21,16,0.187377465,24.70540754,152.7728544,14.57948244
2010,3,21,17,0.008188732,1.5817844,105.8723683,0.000320025
2010,3,21,18,0,0,18.56976354,0
2010,3,21,19,0,0,0,0
2010,3,21,20,0,0,0,0
2010,3,21,21,0,0,0,0
2010,3,21,22,0,0,0,0
2010,3,21,23,0,0,0,0
2010,3,22,0,0,0,0,0
2010,3,22,1,0,0,0,0
2010,3,22,2,0,0,0,0
2010,3,22,3,0,0,0,0
2010,3,22,4,0,0,0,0
2010,3,22,5,0,0,0,0
2010,3,22,6,0,5.288352332,0.651926185,0.3854226
2010,3,22,7,0.019869718,43.78490126,22.14802987,23.9298765
2010,3,22,8,0.306114085,81.01685119,61.06996245,44.37115849
2010,3,22,9,0.395588028,88.84668194,129.9913526,52.70636549
2010,3,22,10,0.683157042,103.4576832,52.6395196,57.22300469
2010,3,22,11,0.611626056,100.360287,52.28362344,57.09371443
2010,3,22,12,0.76901831,101.8404153,52.30476579,57.10139504
2010,3,22,13,0.928337324,83.14603178,41.25498964,34.18374167
2010,3,22,14,0.772269718,73.09145793,37.1667494,34.99282129
2010,3,22,15,0.667020423,52.3134419,45.94431019,17.9634865
2010,3,22,16,0.416661972,29.31297538,51.04428998,10.64019369
2010,3,22,17,0.038535211,3.619355455,0.002642793,0.000960076
2010,3,22,18,0,0,0,0
2010,3,22,19,0,0,0,0
2010,3,22,20,0,0,0,0
2010,3,22,21,0,0,0,0
2010,3,22,22,0,0,0,0
2010,3,22,23,0,0,0,0
2010,3,23,0,0,0,0,0
2010,3,23,1,0,0,0,0
2010,3,23,2,0,0,0,0
2010,3,23,3,0,0,0,0
2010,3,23,4,0,0,0,0
2010,3,23,5,0,0,0,0
2010,3,23,6,0,5.963669484,6.601636005,7.838938671
2010,3,23,7,0.03564507,24.11283054,24.40628825,28.55264598
2010,3,23,8,0.309847183,35.41952574,74.51939249,26.28632451
2010,3,23,9,0.469647887,32.08329472,88.75483414,27.22940862
2010,3,23,10,0.524440141,26.7344419,69.27130777,8.252869381
2010,3,23,11,0.466155634,54.49682019,65.68567826,10.64067127
2010,3,23,12,0.259149296,47.54715265,58.41705438,14.67063799
2010,3,23,13,0.248672535,37.264623,31.87497813,14.38744504
2010,3,23,14,0.221938732,28.88479487,8.869285797,9.104693318
2010,3,23,15,0.240724648,24.37317791,11.93458725,12.29471274
2010,3,23,16,0.065630282,13.95853196,8.840447643,10.29436931
2010,3,23,17,0.000842958,2.577138047,0.004383021,0.005402275
2010,3,23,18,0,0,0,0
2010,3,23,19,0,0,0,0
2010,3,23,20,0,0,0,0
2010,3,23,21,0,0,0,0
2010,3,23,22,0,0,0,0
2010,3,23,23,0,0,0,0
2010,3,24,0,0,0,0,0
2010,3,24,1,0,0,0,0
2010,3,24,2,0,0,0,0
2010,3,24,3,0,0,0,0
2010,3,24,4,0,0,0,0
2010,3,24,5,0,0,0,0
2010,3,24,6,0,7.472143078,1.406667777,0.697705855
2010,3,24,7,0.234101408,28.61556759,18.00570803,19.97521545
2010,3,24,8,0.257342958,53.15758872,37.81530972,18.77281968
2010,3,24,9,0.179309155,69.64115041,61.76586656,26.53106025
2010,3,24,10,0.402692958,83.62319705,58.29511033,50.32970172
2010,3,24,11,0.527209859,82.65411884,97.29613977,51.80800001
2010,3,24,12,0.198335915,88.32553711,55.18663075,57.22300469
2010,3,24,13,0.420997183,78.24576714,53.92183412,54.71384302
2010,3,24,14,0.388121831,55.18737122,62.41281173,35.44289395
2010,3,24,15,0.39185493,40.05918861,67.60434007,15.15459395
2010,3,24,16,0.139449296,20.42215282,42.79697668,6.60967923
2010,3,24,17,0.006141549,2.775088213,0,0
2010,3,24,18,0,0,0,0
2010,3,24,19,0,0,0,0
2010,3,24,20,0,0,0,0
2010,3,24,21,0,0,0,0
2010,3,24,22,0,0,0,0
2010,3,24,23,0,0,0,0
2010,3,25,0,0,0,0,0
2010,3,25,1,0,0,0,0
2010,3,25,2,0,0,0,0
2010,3,25,3,0,0,0,0
2010,3,25,4,0,0,0,0
2010,3,25,5,0,0,0,0
2010,3,25,6,0,6.27668063,1.684467332,1.210105921
2010,3,25,7,0.066111972,51.10902578,26.37436468,27.85790775
2010,3,25,8,0.248070423,66.97466233,114.6321421,35.58305277
2010,3,25,9,0.170879577,94.35193196,200.9019991,49.06267189
2010,3,25,10,0.293710563,98.68518754,225.6563954,57.22300469
2010,3,25,11,0.516853521,96.45686327,209.6728711,57.22300469
2010,3,25,12,0.503607042,92.86012381,226.4724483,57.22300469
2010,3,25,13,0.378728873,90.99440963,238.0277085,54.03566241
2010,3,25,14,0.178466197,81.38777669,227.1348983,45.93841031
2010,3,25,15,0.171240845,62.49823384,220.4703014,33.25531473
2010,3,25,16,0.16341338,31.76068412,161.2909871,11.31713605
2010,3,25,17,0.001565493,1.559826232,46.83141793,0.006042326
2010,3,25,18,0,0,0,0
2010,3,25,19,0,0,0,0
2010,3,25,20,0,0,0,0
2010,3,25,21,0,0,0,0
2010,3,25,22,0,0,0,0
2010,3,25,23,0,0,0,0
2010,3,26,0,0,0,0,0
2010,3,26,1,0,0,0,0
2010,3,26,2,0,0,0,0
2010,3,26,3,0,0,0,0
2010,3,26,4,0,0,0,0
2010,3,26,5,0,0,0,0
2010,3,26,6,0,11.25901706,2.042524237,1.580211613
2010,3,26,7,0.176900704,60.17890217,27.97039613,29.56166763
2010,3,26,8,0.640647887,85.83346043,140.8650064,45.43795211
2010,3,26,9,0.720728873,99.9668569,252.1143769,54.53868204
2010,3,26,10,0.590792958,103.6595096,247.3569799,57.22300469
2010,3,26,11,0.694838028,102.6977051,191.4241268,57.22300469
2010,3,26,12,0.655580282,103.1972094,234.143301,57.22300469
2010,3,26,13,0.570682394,102.6674556,246.6479463,56.37484751
2010,3,26,14,0.396792254,91.19277376,249.4264638,47.64370016
2010,3,26,15,0.107537324,63.38293108,232.7925795,33.17617737
2010,3,26,16,0.019869718,30.92000708,177.6068553,14.32870192
2010,3,26,17,0.001806338,1.923843792,46.64723708,0.006042326
2010,3,26,18,0,0,38.88382808,0
2010,3,26,19,0,0,0,0
2010,3,26,20,0,0,0,0
2010,3,26,21,0,0,0,0
2010,3,26,22,0,0,0,0
2010,3,26,23,0,0,0,0
2010,3,27,0,0,0,0,0
2010,3,27,1,0,0,0,0
2010,3,27,2,0,0,0,0
2010,3,27,3,0,0,0,0
2010,3,27,4,0,0,0,0
2010,3,27,5,0,0,0,0
2010,3,27,6,0,8.436067055,2.08554518,2.552152164
2010,3,27,7,0.014209859,36.91383574,24.49343214,28.13091281
2010,3,27,8,0.150648592,55.38912384,59.32575136,35.20956219
2010,3,27,9,0.459171127,57.59096493,136.0359623,41.57259046
2010,3,27,10,0.400043662,73.04642916,138.907341,45.83432573
2010,3,27,11,0.591876761,82.37700065,131.3161618,50.97257245
2010,3,27,12,0.126082394,86.25740947,62.37455174,57.22300469
2010,3,27,13,0.440385211,83.07793391,86.41213382,57.22300469
2010,3,27,14,0.384629577,69.64542554,67.74209254,39.00183989
2010,3,27,15,0.073216901,51.03640893,25.36451748,26.92335847
2010,3,27,16,0.127527465,32.19331738,16.17716621,17.86694837
2010,3,27,17,0.016497887,2.193096661,0.009668607,0.007322428
2010,3,27,18,0,0,0,0
2010,3,27,19,0,0,0,0
2010,3,27,20,0,0,0,0
2010,3,27,21,0,0,0,0
2010,3,27,22,0,0,0,0
2010,3,27,23,0,0,0,0
2010,3,28,0,0,0,0,0
